context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5226383173064684,0.005373494358705063,0.517749816579863,0.5269021212319976,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.12463435371337761,0.006984019699238247,0.11860839986746491,0.1301102167862328,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.07127950191821104,0.0029066788916769946,0.06879199756237885,0.07364807118697317,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.5060361479456096,0.0981370281927654,0.4313900809775565,0.5963682092913223,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.013989618650722357,0.0024007140045244697,0.01231856988760454,0.016266336498762555,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.07835429017957088,0.006425819805851495,0.07349552959095525,0.08430802228751715,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.5335801617084627,0.0040846756889229025,0.530002251246654,0.5365443467544115,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5194795138637119,0.006271570509356268,0.5146460106326549,0.5241427377245406,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.1236859058595792,0.006907500148362324,0.11792033158660166,0.12936647328333348,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.07002621556542134,0.003322924312709088,0.06743259130066855,0.07256009322334657,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.553049914706859,0.1227297086349302,0.46487576365923394,0.6435729341071474,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.014270402379079481,0.0027365696003393038,0.0123948582971485,0.016878464763595055,15,5,0
strict,frozen_pangenomefm,auprc,0.07670261917409268,0.006290497971958034,0.07169383883700668,0.08206904645543311,15,5,0
strict,frozen_pangenomefm,auroc,0.5265780451638931,0.004967372128859918,0.5227937984115686,0.5303804498403939,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5132359990075701,0.009329595978263848,0.5074461125782754,0.5192487810307665,15,5,0
strict,frozen_pangenomefm,f1,0.12076751729904339,0.007215602081078276,0.1153935048784265,0.12684825929438012,15,5,0
strict,frozen_pangenomefm,precision,0.07007726845703534,0.005912905767699869,0.06576556551975386,0.07449885594483904,15,5,0
strict,frozen_pangenomefm,recall,0.5803961581021092,0.285134948556187,0.38890363769939906,0.7643808808808481,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.012501735423541126,0.003140590017989846,0.009939447546152842,0.01493829033123646,15,5,0
strict,frozen_sequence_fm,auprc,0.07775913804400372,0.00622998510861601,0.07314216617511843,0.08363805331200311,15,5,0
strict,frozen_sequence_fm,auroc,0.5331619034297906,0.0035082697940141756,0.5299395356241294,0.5359517762902204,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5214373872686093,0.003156555778583092,0.518408031768965,0.5233297965289759,15,5,0
strict,frozen_sequence_fm,f1,0.12381183477480587,0.007861948163813137,0.1173295469200013,0.13025914594144095,15,5,0
strict,frozen_sequence_fm,precision,0.070924067906552,0.004433223006842727,0.06738884434801726,0.07483131507216581,15,5,0
strict,frozen_sequence_fm,recall,0.5015072218344607,0.09489118675331396,0.4243698970874861,0.5760997903607663,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.013632779840433042,0.002627359706369113,0.0118836895424247,0.016164382308062802,15,5,0
strict,sequence_kmer,auprc,0.07434590134245918,0.004599208488485932,0.07066020583326355,0.07813504496886019,15,5,0
strict,sequence_kmer,auroc,0.5221296833673336,0.01180451568355212,0.5131895420041326,0.5325201816606452,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5073300424630836,0.00960082408135709,0.4993453570692992,0.5153147278568678,15,5,0
strict,sequence_kmer,f1,0.12118861612908746,0.0075738492801409475,0.11509271226004397,0.12775649614036505,15,5,0
strict,sequence_kmer,precision,0.06665727528851012,0.004207240314468773,0.06316718723841558,0.0701473633386047,15,5,0
strict,sequence_kmer,recall,0.7363039969425674,0.22184674704133592,0.5414127795358253,0.9175000394797098,15,5,0
strict,sequence_kmer,normalized_ap,0.009971804796303442,0.002898122992048351,0.00733775637371216,0.012125635702564082,15,5,0
