closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8936,0.06311548791405551,0.07052723367393766,0.5283872194718633,0.007911055913796814
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,14700,0.06761904761904762,0.08901701928280764,0.5470723068896378,0.022949816391162434
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14700,0.06761904761904762,0.08989653585243762,0.5496591837615508,0.02389311812569918
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,6540,0.05733944954128441,0.06139564051164238,0.5200484455258177,0.0043029179150269525
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6540,0.05733944954128441,0.062465025680110794,0.5236745066234116,0.005437350843134563
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,8936,0.06311548791405551,0.07124576048419347,0.5294010260476496,0.008677988018006785
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8936,0.06311548791405551,0.07223128312518455,0.5222196667039405,0.009729902771936109
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,14700,0.06761904761904762,0.08901701928280764,0.5470723068896378,0.022949816391162434
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14700,0.06761904761904762,0.08881569692376828,0.5469800416390067,0.022733893534174356
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,6540,0.05733944954128441,0.06139564051164238,0.5200484455258177,0.0043029179150269525
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6540,0.05733944954128441,0.06028513949330493,0.5173324682346581,0.0031248681729463493
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,8936,0.06311548791405551,0.07124576048419347,0.5294010260476496,0.008677988018006785
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8936,0.06311548791405551,0.07107799165751666,0.5293554926418016,0.008498917039126712
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08636972370440466,0.5365569668493604,0.02032929490330846
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.058100270930571254,0.5304906267700001,0.010671526646955854
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.06518997254250145,0.5195089903737806,0.007913164329252322
