context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,low,normalized_ap,104046.2,0.0260572034258273,Delta_T_given_C_S,-0.001901115526122437,0.0034111133683999155,-0.004992551247285427,0.0003006864298986655,15,5,0
1hop,low,normalized_ap,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm,0.017669472736370682,0.020760404113781158,0.0037669866417500237,0.037749334346732,15,5,0
1hop,low,normalized_ap,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.01576835721024825,0.017642894175403247,0.004096558755766821,0.03266128217618358,15,5,0
1hop,medium,auprc,145751.2,0.03218417598829714,Delta_T_given_C_S,0.0008417296214836546,0.003918370045859116,-0.000864322033136398,0.003920333494359143,15,5,0
1hop,medium,auprc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.06829068517524152,0.036384047500431504,0.039555835147740234,0.1015517956208396,15,5,0
1hop,medium,auprc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.06913241479672516,0.03574458378526266,0.04201560985782361,0.1026007957266588,15,5,0
1hop,medium,auroc,145751.2,0.03218417598829714,Delta_T_given_C_S,0.0004353328738874544,0.006461793970278851,-0.004517646234782363,0.005009121032685646,15,5,0
1hop,medium,auroc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.5317918356909543,0.015957752047163012,0.5164800443786611,0.5445475828936998,15,5,0
1hop,medium,auroc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5322271685648416,0.02112020977525604,0.5127885557739696,0.5483780917410458,15,5,0
1hop,medium,normalized_ap,145751.2,0.03218417598829714,Delta_T_given_C_S,0.0008676741159321289,0.004027410602168434,-0.0008883112898945373,0.004028553819296169,15,5,0
1hop,medium,normalized_ap,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.037513899652238565,0.030238097017125716,0.012541906942544308,0.06337083935231445,15,5,0
1hop,medium,normalized_ap,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.03838157376817069,0.029498647522739736,0.014878066415412537,0.06461357774970614,15,5,0
1hop,unassigned,auprc,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,auprc,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.04,0.0,,,3,1,0
1hop,unassigned,auprc,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04,0.0,,,3,1,0
1hop,unassigned,auroc,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,auroc,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.5,0.0,,,3,1,0
1hop,unassigned,auroc,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5,0.0,,,3,1,0
1hop,unassigned,normalized_ap,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,normalized_ap,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.0,0.0,,,3,1,0
1hop,unassigned,normalized_ap,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0,0.0,,,3,1,0
strict,high,auprc,228390.6,0.04038891054943937,Delta_T_given_C_S,0.002358111663925707,0.004817355674329329,-0.00022597584906775816,0.006485092144609382,15,5,0
strict,high,auprc,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm,0.06662483236843289,0.0057647736676711015,0.06179881874734212,0.07145084598952364,15,5,0
strict,high,auprc,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.06898294403235859,0.00923729781111454,0.06197279351806994,0.07678341736198296,15,5,0
strict,high,auroc,228390.6,0.04038891054943937,Delta_T_given_C_S,0.0030941320621988436,0.007204777735355815,-0.0017220551751091267,0.007410614588367486,15,5,0
strict,high,auroc,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm,0.5513356011056573,0.03708024333824619,0.5211908418040079,0.5830941522803242,15,5,0
strict,high,auroc,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.554429733167856,0.037860840302669195,0.5223829695915391,0.5855101068493573,15,5,0
strict,high,normalized_ap,228390.6,0.04038891054943937,Delta_T_given_C_S,0.002454238052068716,0.005017571765125658,-0.00023615292358310352,0.006751046684350034,15,5,0
strict,high,normalized_ap,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm,0.02732573110617916,0.007661715217251255,0.020946705644494332,0.033509386142622076,15,5,0
strict,high,normalized_ap,228390.6,0.04038891054943937,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.029779969158247876,0.011035641611511568,0.02111586920223342,0.038792855232624775,15,5,0
strict,low,auprc,104046.2,0.0260572034258273,Delta_T_given_C_S,-0.0012719990709713735,0.0021440781527831514,-0.003082384580454311,0.000377930399568507,15,5,0
strict,low,auprc,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm,0.043303338655874005,0.018433493717305526,0.03053433988707488,0.06132626658442413,15,5,0
strict,low,auprc,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.042031339584902634,0.016684515138356244,0.0307055092221898,0.0582744907940455,15,5,0
strict,low,auroc,104046.2,0.0260572034258273,Delta_T_given_C_S,-0.0032594330060466007,0.010073154929539724,-0.010094355158673391,0.0032687625096459753,15,5,0
strict,low,auroc,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm,0.5202206734846848,0.028395468874551345,0.4926474261622321,0.5362836279254215,15,5,0
strict,low,auroc,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5169612404786382,0.029663509201638814,0.48886666985701743,0.5362445206536247,15,5,0
strict,low,normalized_ap,104046.2,0.0260572034258273,Delta_T_given_C_S,-0.0013033465588132918,0.0021976170316048054,-0.0031621728572014886,0.0003894056704624359,15,5,0
strict,low,normalized_ap,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm,0.017669472736370682,0.020760404113781158,0.0037669866417500237,0.037749334346732,15,5,0
strict,low,normalized_ap,104046.2,0.0260572034258273,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.01636612617755739,0.018999803061623553,0.004265087550003128,0.03470952329479233,15,5,0
strict,medium,auprc,145751.2,0.03218417598829714,Delta_T_given_C_S,0.0011972080507431028,0.003812503498358606,-0.00124716714744485,0.004157046511513689,15,5,0
strict,medium,auprc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.06829068517524152,0.036384047500431504,0.039555835147740234,0.1015517956208396,15,5,0
strict,medium,auprc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0694878932259846,0.034623479818368705,0.04298800327943635,0.10122667778147958,15,5,0
strict,medium,auroc,145751.2,0.03218417598829714,Delta_T_given_C_S,-0.000924164429309012,0.007701952999354125,-0.006816355080668522,0.004278342789125595,15,5,0
strict,medium,auroc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.5317918356909543,0.015957752047163012,0.5164800443786611,0.5445475828936998,15,5,0
strict,medium,auroc,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5308676712616452,0.018965390905768265,0.5145366213994783,0.5456471621908217,15,5,0
strict,medium,normalized_ap,145751.2,0.03218417598829714,Delta_T_given_C_S,0.0012236079374186978,0.003928775832194488,-0.0012962072058935045,0.004271023425903792,15,5,0
strict,medium,normalized_ap,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm,0.037513899652238565,0.030238097017125716,0.012541906942544308,0.06337083935231445,15,5,0
strict,medium,normalized_ap,145751.2,0.03218417598829714,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.03873750758965726,0.028412387513649395,0.015842972974924287,0.06316426119640856,15,5,0
strict,unassigned,auprc,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,auprc,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.04,0.0,,,3,1,0
strict,unassigned,auprc,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04,0.0,,,3,1,0
strict,unassigned,auroc,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,auroc,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.5,0.0,,,3,1,0
strict,unassigned,auroc,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5,0.0,,,3,1,0
strict,unassigned,normalized_ap,75.0,0.04,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,normalized_ap,75.0,0.04,coordinate_plus_frozen_sequence_fm,0.0,0.0,,,3,1,0
strict,unassigned,normalized_ap,75.0,0.04,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0,0.0,,,3,1,0
