closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_a,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,183331,0.029711287234564804,0.05532340100291479,0.5401030086308817,0.026396384324983535
1hop,fold_a,42,high,coordinate_plus_frozen_sequence_fm,310389,0.03969212826485475,0.0730773830302374,0.5712806167941242,0.03476515787073583
1hop,fold_a,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,310389,0.03969212826485475,0.0818141112134734,0.5819773355668149,0.043862998719889676
1hop,fold_a,42,low,coordinate_plus_frozen_sequence_fm,149780,0.027874215516090265,0.043041794377723236,0.5374403951960096,0.015602485916660734
1hop,fold_a,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,149780,0.027874215516090265,0.04244041374940535,0.5361156397414298,0.014983861621413639
1hop,fold_a,42,medium,coordinate_plus_frozen_sequence_fm,183331,0.029711287234564804,0.05389552306370202,0.5308736982402233,0.024924783222726916
1hop,fold_a,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,183331,0.029711287234564804,0.05376445372647578,0.5266726831264492,0.0247897004009834
strict,fold_a,42,high,coordinate_plus_frozen_sequence_fm,310389,0.03969212826485475,0.0730773830302374,0.5712806167941242,0.03476515787073583
strict,fold_a,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,310389,0.03969212826485475,0.0904225787386288,0.578797270089733,0.05282727755017883
strict,fold_a,42,low,coordinate_plus_frozen_sequence_fm,149780,0.027874215516090265,0.043041794377723236,0.5374403951960096,0.015602485916660734
strict,fold_a,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,149780,0.027874215516090265,0.03941923684598325,0.5220662949366539,0.01187605710512257
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm,183331,0.029711287234564804,0.05389552306370202,0.5308736982402233,0.024924783222726916
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,183331,0.029711287234564804,0.058599408726165404,0.5344040320684414,0.029772706939222356
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.07395264212837574,0.5352167924674922,0.0349952755436998
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.03740975709215877,0.5285524007027241,0.012229717987388667
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12697668472997736,0.5291155440077111,0.08074068381760506
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.07126582038796278,0.5234638691614433,0.03219542340737975
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.03812847227852608,0.524390987785853,0.01296723377622547
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12610022185935144,0.5173764465718684,0.07981780278451187
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.08065717709908649,0.5489921911534265,0.04198185983339361
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.038279000573166286,0.5299261127664477,0.013121699684376036
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12843656588582367,0.5361316947002115,0.08227788142683015
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.07346517481797128,0.5317338301418613,0.03448730124458893
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.03779339020711517,0.5373055990541242,0.01262338641789876
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12404364477909176,0.5231538037646134,0.07765230776575492
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.07719502846767963,0.547025081504243,0.03837406401422916
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.03610954683170111,0.5158743122732994,0.010895496011724083
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12804628208414817,0.5312113732933141,0.08186692788828197
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,305622,0.04037013042254811,0.07185819639258623,0.525811998024201,0.032812719745690146
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,305622,0.04037013042254811,0.07335481959543019,0.5360141484732543,0.034372303550124
