context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,sequence_kmer,recall,0.9098825446643694,0.008867290120485772,0.9016556374542759,0.9168053089231631,15,5,0
1hop,sequence_kmer,normalized_ap,0.18153729072241578,0.017285846564172275,0.16677054144215026,0.19579272610468493,15,5,0
strict,coordinate,auprc,0.4424121458697177,0.02075031999462491,0.4239504160875571,0.45911242785342476,15,5,0
strict,coordinate,auroc,0.5019361769461108,0.015363844981804212,0.48800396113748856,0.5131343005969582,15,5,0
strict,coordinate,balanced_accuracy,0.5001669251583064,0.0002675450568895524,0.5000106840103238,0.5004275011829713,15,5,0
strict,coordinate,f1,0.6132429120680245,0.020899853935398973,0.5933255866609525,0.6261425997176349,15,5,0
strict,coordinate,precision,0.44256572096551633,0.021344055080645394,0.42226098259057326,0.45578922582466574,15,5,0
strict,coordinate,recall,0.9997377881810566,0.000292080872598066,0.9994958778390456,0.9999796985230673,15,5,0
strict,coordinate,normalized_ap,-0.00040433779697827965,0.023480480261087674,-0.022750871728017822,0.014384903470126324,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.45830711531178303,0.025938887427718316,0.43430446696561165,0.4759330558448663,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5220149425755575,0.013003718539423264,0.5123960723403537,0.5324303890410441,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5000839468741242,0.0002146241640319873,0.4999842469645009,0.5002130280035934,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.6130346588746793,0.021102996883760328,0.5928737436152486,0.626048487629206,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.4425247792480127,0.021334888516842506,0.42218052336060913,0.45577010189051537,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.9987658427935906,0.0029157994138107844,0.9966239039294192,0.9998841302495307,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.028514080552869882,0.021951991277002574,0.012560741375315142,0.04622644594766319,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5718545071972766,0.022659272471449082,0.550010043328304,0.5859593288121059,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.6496400589633716,0.005851473071337496,0.6445864728227827,0.6544314875269529,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5722572322865779,0.00908223958046829,0.5651032864045745,0.5797030956490092,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.6290998827521631,0.01856047298411495,0.6115488193075311,0.641876995277895,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.486703185122806,0.01605429712375148,0.4712847392990012,0.496878962703749,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.8895665254779357,0.025404683340308112,0.8691862601972752,0.9123524022459978,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.23241598887394657,0.011961422273864538,0.22220168361328774,0.24126462520367867,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5729615651765144,0.022683065096559006,0.5509128607743484,0.5867308948521567,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6497643502180946,0.005498878084763856,0.6450312005744819,0.654305545760834,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5745323687661672,0.010192626511098013,0.565810503356112,0.5821765866114625,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6280056747466795,0.01905248820834549,0.6103027648945826,0.6410665195393268,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.48900583257394803,0.01797025429395521,0.4728595855648733,0.502452084485645,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.8783145972528656,0.03115828475992647,0.852099992558302,0.9027337387769001,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.2344091786807918,0.011724541663932934,0.22312204342359745,0.24283629246146274,15,5,0
strict,frozen_pangenomefm,auprc,0.45670186992096423,0.026055879347635213,0.4318630412512039,0.4723935648964045,15,5,0
strict,frozen_pangenomefm,auroc,0.520377772805036,0.011889482944228626,0.5112666610931126,0.5299933184336032,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5001041803220764,0.00022178036482824791,0.5000141190938505,0.500257643932257,15,5,0
strict,frozen_pangenomefm,f1,0.613145378796492,0.020938953238921337,0.5931323303506923,0.6260614252612713,15,5,0
strict,frozen_pangenomefm,precision,0.44253494207056054,0.021352615835086176,0.4221756727763337,0.4557782042592955,15,5,0
strict,frozen_pangenomefm,recall,0.9993662337518531,0.0011179646065414624,0.9986819248559257,0.9999062384668237,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.02569616620482188,0.01871336793070977,0.011987269185704261,0.040273089000563325,15,5,0
strict,frozen_sequence_fm,auprc,0.5708358133091803,0.021369435006309136,0.5503775773765381,0.5851995610162944,15,5,0
strict,frozen_sequence_fm,auroc,0.648357615015684,0.006292592343626025,0.6428681393040365,0.6534334644468308,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5708957588211141,0.009765422338582973,0.5631049454454509,0.5792051105313292,15,5,0
strict,frozen_sequence_fm,f1,0.628613316375087,0.018924365785360827,0.6106936631457673,0.6417553389516045,15,5,0
strict,frozen_sequence_fm,precision,0.48581385894837104,0.014488208735040267,0.47174448595298374,0.494662128979824,15,5,0
strict,frozen_sequence_fm,recall,0.8904108795404565,0.029019317608350685,0.8647363685054994,0.9134117348506723,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.23050531316925646,0.010329997737747126,0.22150886863883062,0.2390021611043867,15,5,0
strict,sequence_kmer,auprc,0.5435774485911052,0.02275751487875974,0.5217348810916996,0.55961183292017,15,5,0
strict,sequence_kmer,auroc,0.6215988170222739,0.010652844650023753,0.6117749214374061,0.6296565896555216,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5505214074002492,0.004112557548251022,0.5467029025938887,0.5537519557575167,15,5,0
strict,sequence_kmer,f1,0.6209220545258608,0.01993231977050299,0.601643342594201,0.6339212634287733,15,5,0
strict,sequence_kmer,precision,0.4716697734343515,0.022965874148000175,0.450279839265189,0.48705159673691373,15,5,0
strict,sequence_kmer,recall,0.9098825446643694,0.008867290120485772,0.9016556374542759,0.9168053089231631,15,5,0
strict,sequence_kmer,normalized_ap,0.18153729072241578,0.017285846564172275,0.16677054144215026,0.19579272610468493,15,5,0
