context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,low,auprc,15033.0,0.39314785771436495,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5095248936285933,0.03174611313713875,0.4832550078080572,0.5355126682484269,15,5,0
strict,low,auroc,15033.0,0.39314785771436495,Delta_T_given_C_S,-0.0002939994275970322,0.0015802410437031089,-0.001323984479358515,0.000984348106313959,15,5,0
strict,low,auroc,15033.0,0.39314785771436495,coordinate_plus_frozen_sequence_fm,0.6348059662367328,0.005164187787202369,0.6305788587419432,0.639306479868523,15,5,0
strict,low,auroc,15033.0,0.39314785771436495,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6345119668091358,0.004514701500985987,0.6310017709690928,0.6385439437014239,15,5,0
strict,low,normalized_ap,15033.0,0.39314785771436495,Delta_T_given_C_S,-6.536195342331149e-05,0.004000838721436976,-0.00328208496905597,0.0024859172052815424,15,5,0
strict,low,normalized_ap,15033.0,0.39314785771436495,coordinate_plus_frozen_sequence_fm,0.19230408487166403,0.024178263263673904,0.17381213579266971,0.21576669589989422,15,5,0
strict,low,normalized_ap,15033.0,0.39314785771436495,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.19223872291824082,0.021826303997417987,0.1746144026053096,0.2130430330667691,15,5,0
strict,medium,auprc,17587.8,0.4402253634786472,Delta_T_given_C_S,0.0012642608634049794,0.0034115206643244296,-0.0008711000769796524,0.003700882036243393,15,5,0
strict,medium,auprc,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm,0.5718583092776772,0.025972525950798506,0.5500359934353148,0.5936806251200396,15,5,0
strict,medium,auprc,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5731225701410821,0.02544110181746901,0.5513177930211385,0.5938240260139053,15,5,0
strict,medium,auroc,17587.8,0.4402253634786472,Delta_T_given_C_S,7.902731418256703e-05,0.0012917797414626101,-0.0006191904222351982,0.0008654142830566076,15,5,0
strict,medium,auroc,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm,0.6519458159291308,0.008243096434273085,0.6441524989672821,0.6579958686576496,15,5,0
strict,medium,auroc,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6520248432433134,0.008255985363093068,0.6442788524447705,0.6580577172551328,15,5,0
strict,medium,normalized_ap,17587.8,0.4402253634786472,Delta_T_given_C_S,0.0022048351621690777,0.006060012025985853,-0.001664830163953819,0.006539768143775016,15,5,0
strict,medium,normalized_ap,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm,0.23568419648981534,0.02688514224367436,0.21048487534336843,0.2566521412232229,15,5,0
strict,medium,normalized_ap,17587.8,0.4402253634786472,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.2378890316519844,0.026888283571402726,0.21333150943805648,0.2577032729937442,15,5,0
