closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_a,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18874,0.38174207905054575,0.5001662763296153,0.6370179141528688,0.19154497381482205
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm,21645,0.4680988680988681,0.6039539827049755,0.6573099243550666,0.25541422354288146
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,21645,0.4680988680988681,0.6013153710022436,0.6565330086187265,0.2504535051979122
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6332008429242886,0.646872945553846,0.25984822979059646
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4884735959797557,0.6278628410746924,0.18225951392907555
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.5372357927318376,0.6389143566836747,0.19348540952408616
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6319958403601851,0.6474300473709832,0.25741669535622486
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4912065728291922,0.6316844456172297,0.18662852753172499
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.5378358677927637,0.6384993186919604,0.1945312321793745
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6294554388588609,0.64671860562745,0.25229050400061165
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4930612257380475,0.6308924710513603,0.18959342779740151
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.5373054345237753,0.6376922958149583,0.19360678261306427
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6296525206512975,0.6461114855116561,0.2526881887682402
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
