context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,frozen_pangenomefm,precision,0.43438709355755484,0.02064947117566973,0.41411388744491434,0.44823543926203147,15,5,0
1hop,frozen_pangenomefm,recall,0.9906581040603014,0.014497456582349284,0.9781337386271866,0.9980010837740783,15,5,0
1hop,frozen_sequence_fm,auprc,0.5684148929155576,0.024594290304188436,0.545578759890848,0.5846227198625981,15,5,0
1hop,frozen_sequence_fm,auroc,0.6526712529782696,0.010025689534552892,0.6459211085806872,0.6622366094617971,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.23702320603028687,0.01950337350856734,0.22152335847945143,0.25520251258794135,15,5,0
1hop,frozen_sequence_fm,balanced_accuracy,0.5761060628804301,0.011683921218615202,0.5669648453663022,0.5869476115742975,15,5,0
1hop,frozen_sequence_fm,f1,0.6225743536619092,0.02001285317960747,0.6041097633804742,0.6359926593236672,15,5,0
1hop,frozen_sequence_fm,precision,0.4838932055720033,0.011210820039691226,0.4744975255199511,0.4925114522061227,15,5,0
1hop,frozen_sequence_fm,recall,0.8753398475664428,0.043233142249447916,0.83310293941678,0.8991263319501933,15,5,0
1hop,sequence_kmer,auprc,0.5406655510981622,0.02800197090114326,0.5138699165962789,0.5601332722535726,15,5,0
1hop,sequence_kmer,auroc,0.624797294809879,0.011444361947892523,0.6152205810349916,0.6339242035191478,15,5,0
1hop,sequence_kmer,normalized_ap,0.18807735095232667,0.02436400698174776,0.16771445093259993,0.20844025097205332,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.5496163203013235,0.006262018779802647,0.5442316185352473,0.5550010220673997,15,5,0
1hop,sequence_kmer,f1,0.614377454077237,0.021040670875799083,0.5938132759860056,0.6277227510391824,15,5,0
1hop,sequence_kmer,precision,0.4641138911856542,0.016380835215172626,0.44838667146799044,0.4742360459561816,15,5,0
1hop,sequence_kmer,recall,0.9105754192045005,0.02826841321830074,0.8826451635556167,0.9290779455161897,15,5,0
strict,coordinate,auprc,0.4378658005130291,0.022830193915485193,0.4175888571307329,0.45642276089426986,15,5,0
strict,coordinate,auroc,0.5061252542581636,0.01350470822070133,0.4929061002356907,0.5148474380814223,15,5,0
strict,coordinate,normalized_ap,0.0066211571879234935,0.02268997176950467,-0.015076386840548446,0.021680089222579014,15,5,0
strict,coordinate,balanced_accuracy,0.5002076826898388,0.000283445299620601,0.5000098645373559,0.5004915611857298,15,5,0
strict,coordinate,f1,0.6042788824629919,0.020563705349034987,0.5839877777693026,0.6176540387844441,15,5,0
strict,coordinate,precision,0.4340878183634655,0.020819668319981048,0.41364787246058743,0.44766360625501483,15,5,0
strict,coordinate,recall,0.9974011369985039,0.00267036337981326,0.9950783977991641,0.9995595536523865,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.452939339475195,0.026275434439826075,0.42936159012068836,0.47296421757924995,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5259409934239361,0.013275509979261906,0.5161118076291781,0.5374610332542534,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.03334342040347597,0.024441405417444214,0.015615951044699263,0.055261399777608806,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5003576642390888,0.0002971014364304414,0.5002036353248029,0.5005242290730295,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.6043536473690095,0.021246061945561622,0.5834367567884781,0.6182383461553214,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.4341593988025761,0.020816630105156327,0.41369497027295526,0.44788708072550143,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.997110880760679,0.003744994082307255,0.9938196234869909,0.9989598519203297,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5699306686362579,0.02564332365083336,0.5458719160524629,0.5872063975934018,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.6546756046467207,0.010168524355534284,0.6480740941673919,0.6645246261697816,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.23979068935789816,0.021110096686141493,0.2216306002089863,0.25942341950249515,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5793131395198791,0.013090893070869887,0.5686039920907496,0.5905020114877663,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.624098985657037,0.01964155165267165,0.6059880648950534,0.6374433117049205,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.48578559736844706,0.012527314677563125,0.47509632925253237,0.49537536971726015,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.874537447119885,0.0394113634750455,0.8375581607545387,0.900987850018793,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5708201042923551,0.025212960387922534,0.5463808580551711,0.5876300339841704,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6550362419210546,0.010008955633720383,0.6490847524010465,0.6647327139270021,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.24136882638219528,0.020750174391863878,0.22344439571933883,0.26050985967749746,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5783746843522964,0.012491006869708337,0.5681772819481657,0.5888061272656411,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6238601423160632,0.019062621025060025,0.6059214548081355,0.6367725725993127,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.48502771649508214,0.013972197564345219,0.4734046050478937,0.49602513818820404,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.8764848542061323,0.035811663474321125,0.8425214906655137,0.9010377439820978,15,5,0
strict,frozen_pangenomefm,auprc,0.4517638314948254,0.024775385976044374,0.4286282239606512,0.46868318849425017,15,5,0
strict,frozen_pangenomefm,auroc,0.5254695521373545,0.01139401407928611,0.517484412233077,0.5356993406522668,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.031461535237381655,0.017861545461723746,0.019977701724773884,0.047354148380695966,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5003647000504688,0.0005140565034250522,0.5001030151514224,0.5006948932100167,15,5,0
strict,frozen_pangenomefm,f1,0.6042049437106434,0.02097380355912313,0.5836757677192603,0.6179786063155577,15,5,0
strict,frozen_pangenomefm,precision,0.4341675307130995,0.020876167373072383,0.4136678234204736,0.4478433227420572,15,5,0
strict,frozen_pangenomefm,recall,0.996370841867974,0.0041667864198630675,0.9932673239822509,0.9985332066494677,15,5,0
strict,frozen_sequence_fm,auprc,0.5684148929155576,0.024594290304188436,0.545578759890848,0.5846227198625981,15,5,0
strict,frozen_sequence_fm,auroc,0.6526712529782696,0.010025689534552892,0.6459211085806872,0.6622366094617971,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.23702320603028687,0.01950337350856734,0.22152335847945143,0.25520251258794135,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5761060628804301,0.011683921218615202,0.5669648453663022,0.5869476115742975,15,5,0
strict,frozen_sequence_fm,f1,0.6225743536619092,0.02001285317960747,0.6041097633804742,0.6359926593236672,15,5,0
