context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,high,normalized_ap,21414.8,0.13042829451773005,Delta_T_given_C_S,0.0005791707499316752,0.0017101361795645324,-0.0007528631490313499,0.0018128814078004346,15,5,0
strict,high,normalized_ap,21414.8,0.13042829451773005,coordinate_plus_frozen_sequence_fm,0.04839478811521398,0.005527369319393063,0.04336446470148479,0.05270530504496658,15,5,0
strict,high,normalized_ap,21414.8,0.13042829451773005,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04897395886514565,0.0049654321176582595,0.044730576277748624,0.052975280631709976,15,5,0
strict,low,auprc,12477.6,0.09069141070245089,Delta_T_given_C_S,-0.0004494006738927775,0.0013038010868871995,-0.0013830602807910792,0.00045269838107328547,15,5,0
strict,low,auprc,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm,0.11775491952753261,0.008365779633475514,0.11017183880731433,0.12421690446130436,15,5,0
strict,low,auprc,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.11730551885363985,0.007916183928182594,0.11018094933928743,0.12349218621880742,15,5,0
strict,low,auroc,12477.6,0.09069141070245089,Delta_T_given_C_S,-0.0008792599158465345,0.0030970875358344186,-0.003324960563515584,0.001509204478049385,15,5,0
strict,low,auroc,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm,0.5654245279288902,0.006961676394257778,0.5589485329602071,0.5706112107674487,15,5,0
strict,low,auroc,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5645452680130437,0.007629559050708957,0.5582692241277171,0.5710227000568124,15,5,0
strict,low,normalized_ap,12477.6,0.09069141070245089,Delta_T_given_C_S,-0.0004989606316849557,0.0014371821334016527,-0.0015278717626094921,0.0004968482013467701,15,5,0
strict,low,normalized_ap,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm,0.029766377917579002,0.002973286445562215,0.02688523444809066,0.031554905927316065,15,5,0
strict,low,normalized_ap,12477.6,0.09069141070245089,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.02926741728589404,0.0031371256303673743,0.026400613772104835,0.031439791940106085,15,5,0
strict,medium,auprc,16252.0,0.10194877007261234,Delta_T_given_C_S,-0.0004964327084345133,0.001537861788241857,-0.0014355470468334964,0.0006642201296899104,15,5,0
strict,medium,auprc,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm,0.12984030720119408,0.00586117486617162,0.12491323531102559,0.13457343897485488,15,5,0
strict,medium,auprc,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.1293438744927596,0.0064553643824250785,0.12410699189543477,0.13460454536737523,15,5,0
strict,medium,auroc,16252.0,0.10194877007261234,Delta_T_given_C_S,-0.0014424743067157871,0.0035954248481509733,-0.004379350557382314,0.0012928244116046405,15,5,0
strict,medium,auroc,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm,0.5667184861749985,0.006317219985946939,0.5608092405303899,0.5718645801437464,15,5,0
strict,medium,auroc,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5652760118682826,0.00588674267670983,0.5599494963297826,0.5696062270672171,15,5,0
strict,medium,normalized_ap,16252.0,0.10194877007261234,Delta_T_given_C_S,-0.0005503649719788843,0.0017123764736605529,-0.0015936881813986292,0.0007421188531734705,15,5,0
strict,medium,normalized_ap,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm,0.031063322292661698,0.00451180017418568,0.02700325400582925,0.034816758627385085,15,5,0
strict,medium,normalized_ap,16252.0,0.10194877007261234,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.03051295732068282,0.004934680234471307,0.0264150737242483,0.034484847467243084,15,5,0
