context,stratum,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs,auprc_C_S,auprc_C_S_T,n_test_mean,positive_prevalence_mean
1hop,high,-0.0003977611512451629,0.002351493065778022,-0.0022982550043237895,0.0014426875534399297,15,5,0,0.17256025607333966,0.17216249492209457,21414.8,0.13042829451773005
1hop,low,-0.0011363694925036378,0.0010712340469303276,-0.0018356060032775543,-0.0004572423073433432,15,5,0,0.11775491952753261,0.116618550035029,12477.6,0.09069141070245089
1hop,medium,-0.0014116153670964045,0.001197428745870086,-0.0023476336581115384,-0.000619568395345028,15,5,0,0.12984030720119408,0.1284286918340977,16252.0,0.10194877007261234
strict,high,0.0004998619188446,0.0014837312894905085,-0.0006590805978630549,0.0015690823723757707,15,5,0,0.17256025607333966,0.17306011799218432,21414.8,0.13042829451773005
strict,low,-0.0004494006738927775,0.0013038010868871995,-0.0013830602807910792,0.00045269838107328547,15,5,0,0.11775491952753261,0.11730551885363985,12477.6,0.09069141070245089
strict,medium,-0.0004964327084345133,0.001537861788241857,-0.0014355470468334964,0.0006642201296899104,15,5,0,0.12984030720119408,0.1293438744927596,16252.0,0.10194877007261234
