context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.04505643859163526,0.0031105607541234174,0.0425580226451532,0.047554854538117315,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.15162456720518033,0.010643267363540397,0.14188344071815806,0.15992506349881047,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.5846726060606122,0.004909687966233548,0.580734196011893,0.5887991570596646,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5577397810227342,0.006556779770466551,0.5525868867012096,0.56322955075799,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.2190259424618828,0.0184422298145279,0.20283393916648745,0.23273500497657917,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.13918950312903883,0.007993009980629415,0.1327358778672173,0.1459120522170562,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.5414028840291026,0.13225993280258425,0.42327605947124913,0.6386454693264318,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.04529351046021024,0.0029001384606497723,0.04290091289210198,0.04768400245974149,15,5,0
strict,frozen_pangenomefm,auprc,0.13461138065363057,0.013849099916177837,0.12244171761811092,0.1451360510803913,15,5,0
strict,frozen_pangenomefm,auroc,0.5473379229233652,0.008826153089961339,0.5403747076886192,0.5545108972212482,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5209381815537949,0.009654545083507018,0.5133984204185718,0.5276777373945123,15,5,0
strict,frozen_pangenomefm,f1,0.20160857526342033,0.01631701328675462,0.18687923611421103,0.21366566529570882,15,5,0
strict,frozen_pangenomefm,precision,0.11867004134205095,0.00880746919212652,0.11122955740063126,0.1255273670329673,15,5,0
strict,frozen_pangenomefm,recall,0.7027712677287201,0.17568144554617166,0.5675664488932098,0.8436871723309558,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.026181895208572562,0.005525546212865804,0.021377181014764456,0.030424349119934507,15,5,0
strict,frozen_sequence_fm,auprc,0.15080623561487264,0.010371940134795223,0.14099944519064775,0.15887871333020565,15,5,0
strict,frozen_sequence_fm,auroc,0.5842221350249912,0.005203131992519578,0.5799260344038255,0.588518235646157,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5578874515733772,0.0049303012927763065,0.5541121868911945,0.5623713843376907,15,5,0
strict,frozen_sequence_fm,f1,0.21970199665707818,0.01672567850053696,0.20506196945995792,0.23276733130143884,15,5,0
strict,frozen_sequence_fm,precision,0.13614010004011862,0.009365698512500329,0.12819365876387684,0.14408654131636045,15,5,0
strict,frozen_sequence_fm,recall,0.5878657121767998,0.11520295906371247,0.4803028223558445,0.6765067197032634,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.044368520843832575,0.003062007764389189,0.041878445705539856,0.046820269743459535,15,5,0
strict,sequence_kmer,auprc,0.14536306617549025,0.008546366178722982,0.13759053568888255,0.1517156734614562,15,5,0
strict,sequence_kmer,auroc,0.5767732840155485,0.005738178017716301,0.5714188959194908,0.5809252269034882,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5547960342778367,0.0040000394136235065,0.5513049072309655,0.5580063591873495,15,5,0
strict,sequence_kmer,f1,0.2175814053550539,0.01365796865356304,0.20541943296364237,0.22797306761514421,15,5,0
strict,sequence_kmer,precision,0.13419591718384816,0.006521063257375851,0.12896011577146774,0.13941160614658543,15,5,0
strict,sequence_kmer,recall,0.5832222936955959,0.09586459303492129,0.5048899435592273,0.6636217964998762,15,5,0
strict,sequence_kmer,normalized_ap,0.03822056476735556,0.0032450384100457565,0.03514828962992297,0.040672806694295155,15,5,0
