context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,high,auprc,13077.0,0.05709987703349815,Delta_T_given_C_S,0.00012083296214415266,0.002038047084527502,-0.0013661679886107338,0.0017244924033587425,15,5,0
1hop,high,auprc,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm,0.07540748720571076,0.005952261349282811,0.07004813455254155,0.08008454021639314,15,5,0
1hop,high,auprc,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0755283201678549,0.006932519312933238,0.06939452544432498,0.08085068982081607,15,5,0
1hop,high,auroc,13077.0,0.05709987703349815,Delta_T_given_C_S,0.003920508378432319,0.005352851525005358,0.00012280842008618884,0.007694139949761295,15,5,0
1hop,high,auroc,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm,0.5469942929925039,0.014366469622119078,0.5352452158458422,0.5584025964598578,15,5,0
1hop,high,auroc,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5509148013709362,0.016073001736835162,0.5381078887533334,0.5643645578915066,15,5,0
1hop,high,normalized_ap,13077.0,0.05709987703349815,Delta_T_given_C_S,0.00013286710294650855,0.002163094346993554,-0.001443212987300316,0.0018360547337567014,15,5,0
1hop,high,normalized_ap,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm,0.019414076140031284,0.0018678941339337581,0.018031756366358415,0.021155930848240825,15,5,0
1hop,high,normalized_ap,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.01954694324297779,0.0027839562164458966,0.017287559973719956,0.02166123458427336,15,5,0
1hop,low,auprc,6825.4,0.03522896374494251,Delta_T_given_C_S,-0.0005897688108653233,0.002092005868860519,-0.0021104223292743854,0.0009365292645612575,15,5,0
1hop,low,auprc,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm,0.04976484832652091,0.009548061191595514,0.04304546713230636,0.058584912906737445,15,5,0
1hop,low,auprc,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04917507951565557,0.009681839206438244,0.04181038676602639,0.058212311846900296,15,5,0
1hop,low,auroc,6825.4,0.03522896374494251,Delta_T_given_C_S,-0.0010392339799357793,0.00922959779481919,-0.008209329161969878,0.005556483518104372,15,5,0
1hop,low,auroc,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm,0.5517051168106166,0.010235398551138546,0.5422917335660276,0.559749133065277,15,5,0
1hop,low,auroc,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5506658828306809,0.01112255082240841,0.5415167684249029,0.5588262285422562,15,5,0
1hop,low,normalized_ap,6825.4,0.03522896374494251,Delta_T_given_C_S,-0.0006077406791082314,0.0021677991438038943,-0.002182139809868044,0.0009753719571050406,15,5,0
1hop,low,normalized_ap,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm,0.015066886900346991,0.009592565893533809,0.007580582001727519,0.02323171422547989,15,5,0
1hop,low,normalized_ap,6825.4,0.03522896374494251,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.014459146221238764,0.00933796803429522,0.007459254059587164,0.022788246929077598,15,5,0
1hop,medium,auprc,9480.4,0.03748841551682367,Delta_T_given_C_S,0.002372280474513985,0.004018959088502549,-0.00019681030319420277,0.006187387200797706,15,5,0
1hop,medium,auprc,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm,0.047064971262740195,0.008275741759443159,0.04081652667984133,0.054713294132087406,15,5,0
1hop,medium,auprc,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.049437251737254176,0.012009261855818402,0.04099382217868352,0.060735331390376054,15,5,0
1hop,medium,auroc,9480.4,0.03748841551682367,Delta_T_given_C_S,0.0002173954051448786,0.004371629659388827,-0.002743690572502294,0.003185462961339523,15,5,0
1hop,medium,auroc,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm,0.5390667097204412,0.014020454586005574,0.5279100906554215,0.5520009550544799,15,5,0
1hop,medium,auroc,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5392841051255862,0.013009679393496166,0.5295118483628684,0.5509751532514043,15,5,0
1hop,medium,normalized_ap,9480.4,0.03748841551682367,Delta_T_given_C_S,0.0024795483304938535,0.00420388621615807,-0.0002043521346649779,0.006472128710589739,15,5,0
1hop,medium,normalized_ap,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm,0.009966809392783112,0.0042536903323565755,0.006939966835696425,0.013973125363937506,15,5,0
1hop,medium,normalized_ap,9480.4,0.03748841551682367,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.01244635772327696,0.008314658363751129,0.006963608643176978,0.020369146667904098,15,5,0
strict,high,auprc,13077.0,0.05709987703349815,Delta_T_given_C_S,0.0003717650370554798,0.0015141792361179488,-0.000918423040594236,0.0014706581009060415,15,5,0
strict,high,auprc,13077.0,0.05709987703349815,coordinate_plus_frozen_sequence_fm,0.07540748720571076,0.005952261349282811,0.07004813455254155,0.08008454021639314,15,5,0
