context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,sequence_kmer,auroc,0.5624594784257261,0.005398361279205265,0.5580660952066723,0.5665138025092927,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.5412700476921366,0.004668180955058714,0.5379313213095106,0.5457455706604383,15,5,0
1hop,sequence_kmer,f1,0.10299427962403458,0.005940230974514009,0.09803051297662035,0.10795804627144882,15,5,0
1hop,sequence_kmer,precision,0.06275149065739656,0.0036212724561861427,0.05960913857284379,0.06583548248484258,15,5,0
1hop,sequence_kmer,recall,0.29648696514145423,0.052264352955500325,0.24774826428330982,0.3350143419241574,15,5,0
1hop,sequence_kmer,normalized_ap,0.01656707959983712,0.0023292233588390696,0.01431924924860514,0.018124409865369638,15,5,0
strict,coordinate,auprc,0.0639062740714567,0.007756791574295336,0.05754757314214546,0.07026497500076792,15,5,0
strict,coordinate,auroc,0.5592793615423868,0.010204772331160105,0.5521164267228672,0.5688695549054649,15,5,0
strict,coordinate,balanced_accuracy,0.5345971586337916,0.009275388884172694,0.526609751541723,0.5425845657258606,15,5,0
strict,coordinate,f1,0.09958504535204377,0.014119385893598603,0.08774941477040146,0.11142067593368607,15,5,0
strict,coordinate,precision,0.06415355726928207,0.00845122843615858,0.05930080929038666,0.07228744007442792,15,5,0
strict,coordinate,recall,0.2652626970797713,0.12885323533659873,0.16216194870115025,0.3821575634666852,15,5,0
strict,coordinate,normalized_ap,0.019129743698428014,0.0033381303100830668,0.01646495616052314,0.021859853201092502,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.06692164526250559,0.009516734715248375,0.05900056744284015,0.07471346344638688,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.570133070704977,0.014002488096077565,0.5589204502233797,0.5817808516231553,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5475622692585783,0.012615952445994293,0.5378696493467207,0.5582056859301263,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.10942141316242174,0.014149018539350976,0.09753072855600732,0.12102045417719925,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.06981284902022665,0.008334503275598468,0.06366942401686329,0.07657311213770299,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.27818916545083483,0.10289861771523162,0.20409237445934508,0.35822306520316266,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.02229663973617769,0.005437475588065445,0.017857649809693888,0.02674479544892735,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.06232623223683861,0.007989834982059995,0.05584335758256607,0.06878371644844801,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.5604525382698947,0.00979924005170339,0.5527212181876323,0.5694251047596378,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5364016715189991,0.008163980792581616,0.5296061224704114,0.5430274385009515,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.10057523650567005,0.012493815019344783,0.09019765567435792,0.11095281733698217,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.06464612258049818,0.005685580103316015,0.059792446859883656,0.06937097880111526,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.25104306761366263,0.08281744452390426,0.17381249622606532,0.3163174007305148,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.01747601049945892,0.0033221674176163647,0.014420298073809101,0.02010491398137866,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.06290985083180843,0.008055499223662563,0.056327361628312804,0.06952651669194851,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.5637661076739915,0.012145669598540234,0.5549001156383123,0.5747639248075433,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5376609686987969,0.009181639907318148,0.53042817595874,0.5454341067934219,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.10167580930154463,0.014535534759669963,0.08987330238525051,0.11362547499567359,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.0648588311642043,0.010261603426143706,0.05735440677888665,0.07335266574765356,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.265573293879147,0.09661182390298126,0.19790810331420228,0.3393017303260994,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.018087808349044523,0.0034245796635160057,0.015239312871499398,0.020944240209998563,15,5,0
strict,frozen_pangenomefm,auprc,0.06484111458129048,0.010354572073069087,0.0560872183090817,0.07330170597401225,15,5,0
strict,frozen_pangenomefm,auroc,0.5649127685448408,0.014512580053736564,0.553480989912322,0.5774879589615384,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5425433669128181,0.01181787870237012,0.5336242055254137,0.5523660770607187,15,5,0
strict,frozen_pangenomefm,f1,0.10571126425042483,0.014607397552498009,0.09356551762598438,0.11765861449202106,15,5,0
strict,frozen_pangenomefm,precision,0.069887729503636,0.01453105701517323,0.06063740206717169,0.08120864603891827,15,5,0
strict,frozen_pangenomefm,recall,0.2652289872098443,0.10256873244332275,0.19004995748068107,0.3439566931523781,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.020120532238828693,0.006267363801146621,0.015017651126086263,0.02530187630185657,15,5,0
strict,frozen_sequence_fm,auprc,0.06193349000717687,0.008030187746284946,0.055357530332224944,0.06850944968212878,15,5,0
strict,frozen_sequence_fm,auroc,0.5585652272243677,0.00980512352557083,0.5510363724213128,0.5678428739555289,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.532043468448342,0.009176038496940035,0.5241549451935722,0.5399319917031119,15,5,0
strict,frozen_sequence_fm,f1,0.09607943230372652,0.012761133400657123,0.085509194659408,0.10664966994804505,15,5,0
strict,frozen_sequence_fm,precision,0.06337563209170131,0.0019516992926088752,0.061821605015854604,0.06515978801326198,15,5,0
strict,frozen_sequence_fm,recall,0.2660968815987086,0.13886604604234387,0.14983805874738562,0.3823557044500315,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.017064677723589224,0.003358577913087239,0.014111346790496221,0.019816041606844404,15,5,0
strict,sequence_kmer,auprc,0.06147814868428261,0.004449269545349836,0.057720443104568676,0.06523585426399654,15,5,0
strict,sequence_kmer,auroc,0.5624594784257261,0.005398361279205265,0.5580660952066723,0.5665138025092927,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5412700476921366,0.004668180955058714,0.5379313213095106,0.5457455706604383,15,5,0
strict,sequence_kmer,f1,0.10299427962403458,0.005940230974514009,0.09803051297662035,0.10795804627144882,15,5,0
strict,sequence_kmer,precision,0.06275149065739656,0.0036212724561861427,0.05960913857284379,0.06583548248484258,15,5,0
strict,sequence_kmer,recall,0.29648696514145423,0.052264352955500325,0.24774826428330982,0.3350143419241574,15,5,0
strict,sequence_kmer,normalized_ap,0.01656707959983712,0.0023292233588390696,0.01431924924860514,0.018124409865369638,15,5,0
