closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.038616874529524864,0.5189927736171331,0.0049847597673034994
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08492653100260122,0.575790852608399,0.023864150297703706
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.06483220274778612,0.5496266901822457,0.02920676285246368
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.049903472296042556,0.5275258403888607,0.011274184625600918
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08108682232981695,0.5754207203262443,0.019768219845229616
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.06290965667315343,0.5626731334509113,0.027210976927368798
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.04881050246052568,0.5340230719586964,0.010136776519908137
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08260119041858553,0.5721231781761386,0.021383640935638656
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.06361113807883735,0.5634632569077014,0.027939181434221628
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.05255616079749765,0.5329493769111389,0.014034726870580808
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08280061087116503,0.5710841467043382,0.021596368612182462
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.06651625654843292,0.5596302175191065,0.030954971083611314
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.04761326794650422,0.5336280392548544,0.008890864513545054
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08215913500415051,0.5742221339104728,0.020912087391355687
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.06910970453744938,0.5727813051146384,0.03364721709125698
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.051552323489465784,0.5372511998238039,0.012990075267353069
