feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
coordinate,"reference coordinate, node length, and constant orientation",0.183626088696136,0.4046118393385746,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4046118393385746,0.5179000587339024,0.4687199768034303,0.4563346072793514,0.4563346072793514,1.0,0.6266892306183013,0.6926791462648509,0.2497659783994842,0.0432266812660032,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5,55951,0.4563346072793514,0.0227812358298166
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,1.1325520480526683,0.3847132776851334,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3847132776851334,0.6190794061678291,0.5539574676296345,0.4887666535700253,0.4704502633906256,0.9576549780839072,0.6309465487455844,0.6750842023412889,0.2409467406582125,0.0535677179313503,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5264262013473212,55951,0.4563346072793514,0.1795642350191759
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,1.3612665138576037,0.4097840268473067,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4097840268473067,0.6309023365495805,0.5684073281558835,0.5371646962174519,0.4960017574692443,0.883609893550407,0.635355695632598,0.6690295753954552,0.2381477129306169,0.0524680718366293,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5649900200292604,55951,0.4563346072793514,0.2061428267774961
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.2049289284284872,0.2466946122170321,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.2466946122170321,0.5318208012160801,0.4831954785571205,0.4563346072793514,0.4563346072793514,1.0,0.6266892306183013,0.6910180584871332,0.2489359400454642,0.0407355998927005,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5,55951,0.4563346072793514,0.0494069912071285
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,1.352357589129821,0.3838270102423907,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3838270102423907,0.6328579664380816,0.5693799242420978,0.5183233917919777,0.4854027363439975,0.923332811521603,0.6362986636460483,0.6685876640567169,0.2379273215474259,0.0530599246884072,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5508523987967386,55951,0.4563346072793514,0.2079317875964793
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,1.1465725390428043,0.2396096709508503,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.2396096709508503,0.5325514332006043,0.4837612953872257,0.4563346072793514,0.4563346072793514,1.0,0.6266892306183013,0.6908986959369458,0.2488761567842303,0.040485140400899,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.5,55951,0.4563346072793514,0.0504477358226237
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",1.3292756104549563,0.4007352597830229,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4007352597830229,0.6336893512651856,0.5714368910377822,0.535664535485945,0.4951083158630328,0.8872886662492173,0.6355685131195336,0.6675331792248351,0.2374033023414983,0.0504012364153116,p1,body_of_pancreas,fold_a,20260806,1hop,1hop,0.563905813973436,55951,0.4563346072793514,0.2117153037503966
coordinate,"reference coordinate, node length, and constant orientation",0.183626088696136,0.4046118393385746,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4046118393385746,0.5179000587339024,0.4687199768034303,0.4563346072793514,0.4563346072793514,1.0,0.6266892306183013,0.6926791462648509,0.2497659783994842,0.0432266812660032,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.5,55951,0.4563346072793514,0.0227812358298166
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,1.1325520480526683,0.3847132776851334,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3847132776851334,0.6190794061678291,0.5539574676296345,0.4887666535700253,0.4704502633906256,0.9576549780839072,0.6309465487455844,0.6750842023412889,0.2409467406582125,0.0535677179313503,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.5264262013473212,55951,0.4563346072793514,0.1795642350191759
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,1.3612665138576037,0.4097840268473067,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4097840268473067,0.6309023365495805,0.5684073281558835,0.5371646962174519,0.4960017574692443,0.883609893550407,0.635355695632598,0.6690295753954552,0.2381477129306169,0.0524680718366293,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.5649900200292604,55951,0.4563346072793514,0.2061428267774961
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.2234496400188557,0.375722009181695,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.375722009181695,0.5277764438370479,0.4735396496465995,0.4561917348287316,0.4562412893542508,0.9992955541640576,0.6264628670968375,0.692069863526104,0.2494608835131847,0.0432737301978725,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.4998120238463675,55951,0.4563346072793514,0.0316463813912257
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,1.352357589129821,0.3838270102423907,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3838270102423907,0.6328579664380816,0.5693799242420978,0.5183233917919777,0.4854027363439975,0.923332811521603,0.6362986636460483,0.6685876640567169,0.2379273215474259,0.0530599246884072,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.5508523987967386,55951,0.4563346072793514,0.2079317875964793
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,1.3129081240892435,0.3903070501708694,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3903070501708694,0.5306164402186825,0.4757368685890789,0.4563346072793514,0.4563252474009503,0.9997651847213526,0.6266342875364879,0.6918247773016821,0.2493389987547828,0.0437624120230543,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.4999811404192795,55951,0.4563346072793514,0.035687872668579
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",1.3471450656572763,0.396445029255313,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.396445029255313,0.6325066408607608,0.5700868046903695,0.5276458191949137,0.4904193279644543,0.8984815278647464,0.6345056311752919,0.6685325021586968,0.2379026465172465,0.0527714023330104,p1,body_of_pancreas,fold_a,20260806,strict,strict,0.5574301076023029,55951,0.4563346072793514,0.2092319999288007
coordinate,"reference coordinate, node length, and constant orientation",0.183626088696136,0.4046118393385746,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4046118393385746,0.5179000587339024,0.4687199768034303,0.4563346072793514,0.4563346072793514,1.0,0.6266892306183013,0.6926791462648509,0.2497659783994842,0.0432266812660032,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5,55951,0.4563346072793514,0.0227812358298166
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,1.1325520480526683,0.3847132776851334,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3847132776851334,0.6190794061678291,0.5539574676296345,0.4887666535700253,0.4704502633906256,0.9576549780839072,0.6309465487455844,0.6750842023412889,0.2409467406582125,0.0535677179313503,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5264262013473212,55951,0.4563346072793514,0.1795642350191759
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,1.3612665138576037,0.4097840268473067,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4097840268473067,0.6309023365495805,0.5684073281558835,0.5371646962174519,0.4960017574692443,0.883609893550407,0.635355695632598,0.6690295753954552,0.2381477129306169,0.0524680718366293,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5649900200292604,55951,0.4563346072793514,0.2061428267774961
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.9474078904069848,0.4140412467107451,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4140412467107451,0.5271734527749105,0.4740860572984885,0.4608886666428546,0.4578582728710927,0.9854023168440826,0.6252157179216588,0.6920487990043959,0.2494329013732345,0.0388848256387061,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5030158552225144,55951,0.4563346072793514,0.0326514254113253
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,1.352357589129821,0.3838270102423907,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3838270102423907,0.6328579664380816,0.5693799242420978,0.5183233917919777,0.4854027363439975,0.923332811521603,0.6362986636460483,0.6685876640567169,0.2379273215474259,0.0530599246884072,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5508523987967386,55951,0.4563346072793514,0.2079317875964793
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,0.9834095527660665,0.3857350994139265,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.3857350994139265,0.5270329084025107,0.4739543849877552,0.4575311640532914,0.4567978645264157,0.9978866624921728,0.626709761462929,0.6920428394618732,0.2494315077075075,0.0391466767966539,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5009307170945853,55951,0.4563346072793514,0.0324092317523278
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",1.317887588975505,0.4071090519576691,115604,55951,55994,all_test_chromosomes,all,55994,0.4563346072793514,0.4071090519576691,0.6334479839856423,0.5696689790581144,0.5402185948494481,0.4978614958448753,0.8792266750156543,0.6357372271035839,0.6678642003456763,0.2375634658189952,0.0508534605098756,p1,body_of_pancreas,fold_a,314159,1hop,1hop,0.5674465941926705,55951,0.4563346072793514,0.2084634653892667
