closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5705182842222027,0.6416691242916718,0.251179428981132
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,16111,0.4981068834957482,0.6406876447422181,0.6645178967840266,0.2840859070543997
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16111,0.4981068834957482,0.6448140782592235,0.6665619743520396,0.29230764467404785
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,9639,0.4001452432824982,0.5220408636026164,0.6272760124646353,0.20320855833026966
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9639,0.4001452432824982,0.5244382698923618,0.6247502709947019,0.2072052029561527
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5554698623925771,0.6384168014988836,0.2249418327961919
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,16111,0.4981068834957482,0.6406876447422181,0.6645178967840266,0.2840859070543997
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16111,0.4981068834957482,0.6433733922882094,0.6640996514879377,0.2894371411272994
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,9639,0.4001452432824982,0.5220408636026164,0.6272760124646353,0.20320855833026966
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9639,0.4001452432824982,0.5143835267333727,0.6223243000570284,0.19044324008699062
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5516857167738339,0.636406819039002,0.21834400574338234
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,13619,0.43652250532344516,0.5355498809111673,0.6086093902647258,0.17574326663137704
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13619,0.43652250532344516,0.5328824242671528,0.6049924345594323,0.17100934794036415
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,8346,0.4251138269829859,0.5342550465405852,0.6119902164703163,0.1898483990053614
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8346,0.4251138269829859,0.5359023337696363,0.6136969944259939,0.1927138135976207
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,16310,0.43408951563458004,0.5610988534717181,0.6376987194789774,0.2244336186482905
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16310,0.43408951563458004,0.5564952780947602,0.6363198869444393,0.21629880668749063
