closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14476,0.4684995855208621,0.6130398813339443,0.6722630612831088,0.2719476633987753
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,8438,0.43197440151694716,0.5462922038778321,0.6266453106482162,0.20125466645548648
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8438,0.43197440151694716,0.541312619788914,0.6226111925341512,0.1924881881449731
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,9093,0.47454085560321124,0.5892373989405002,0.6378410220268932,0.2182787083645811
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9093,0.47454085560321124,0.5904677015830402,0.6387415379585946,0.22062009428517884
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,14476,0.4684995855208621,0.6069976523414712,0.6700999438336482,0.260579414517174
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14476,0.4684995855208621,0.6110898032685561,0.6709300015630297,0.26827865767034287
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,8438,0.43197440151694716,0.5462922038778321,0.6266453106482162,0.20125466645548648
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8438,0.43197440151694716,0.5380659458827558,0.6273592003885411,0.186772470552617
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,9093,0.47454085560321124,0.5892373989405002,0.6378410220268932,0.2182787083645811
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9093,0.47454085560321124,0.575358007112761,0.6307917662403048,0.19186487205448632
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5888622657988285,0.6428480981967324,0.252291054332339
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,7771,0.4801183888817398,0.5831412723338883,0.633457338966274,0.19816604636303126
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7771,0.4801183888817398,0.5826138296342058,0.6281756609726907,0.1971515024968845
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,14746,0.4724671097246711,0.581681240790631,0.632195757374033,0.20702809830294955
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14746,0.4724671097246711,0.5857448704652984,0.6371956842140476,0.21473118137052202
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5913586745224776,0.6454909166406222,0.25683110740808485
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,7771,0.4801183888817398,0.5831412723338883,0.633457338966274,0.19816604636303126
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7771,0.4801183888817398,0.5814044544305401,0.6317622156881997,0.19482525133161563
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,14746,0.4724671097246711,0.581681240790631,0.632195757374033,0.20702809830294955
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14746,0.4724671097246711,0.5824374064791442,0.6364311024003062,0.20846149838558434
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5932929059245537,0.6431244364203281,0.26034876585199695
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,7771,0.4801183888817398,0.5831412723338883,0.633457338966274,0.19816604636303126
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7771,0.4801183888817398,0.5858334249622089,0.623754448280529,0.20334444192607065
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,14746,0.4724671097246711,0.581681240790631,0.632195757374033,0.20702809830294955
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14746,0.4724671097246711,0.5842691013499407,0.6330065139326042,0.21193368922820743
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5895638208440861,0.6392732450095757,0.2535669259918367
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,7771,0.4801183888817398,0.5831412723338883,0.633457338966274,0.19816604636303126
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7771,0.4801183888817398,0.5844625762451658,0.6329158495452869,0.20070759405969893
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,14746,0.4724671097246711,0.581681240790631,0.632195757374033,0.20702809830294955
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14746,0.4724671097246711,0.5799369946238718,0.631335486358818,0.20372167665813265
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5949720076341657,0.64541083645991,0.26340243683503645
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm,7771,0.4801183888817398,0.5831412723338883,0.633457338966274,0.19816604636303126
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7771,0.4801183888817398,0.5876246723525635,0.6324929477670361,0.2067899328841018
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm,14746,0.4724671097246711,0.581681240790631,0.632195757374033,0.20702809830294955
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14746,0.4724671097246711,0.5829607151932314,0.6340642984567229,0.20945349096791244
strict,fold_e,42,high,coordinate_plus_frozen_sequence_fm,12805,0.4501366653650918,0.5803731036048391,0.6355503543683517,0.23685237773895243
strict,fold_e,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12805,0.4501366653650918,0.5850050369142916,0.6402678901341317,0.2452761678294992
