context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_pangenomefm,f1,0.6289674608277025,0.012693050716797147,0.6167507632909025,0.636767761136701,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.459520462199348,0.013086767557165363,0.44698841734884004,0.4678493707424639,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.9968601495313506,0.004035359573510575,0.9939243760135659,0.99908263052528,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.023514726009703096,0.018525061061871236,0.011232426885258594,0.03885443930702247,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5719655396279387,0.016936602472039312,0.555469008212462,0.582780109233275,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.6326613703510702,0.009936510371226668,0.6249902216826604,0.6412454981700769,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5576940044276623,0.017573713083761502,0.5426784103880231,0.5727095984673015,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.6374654287686143,0.013486288374814996,0.6244629208304169,0.6446811989888952,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.4945781157765069,0.009352347973561607,0.4869632975127093,0.5022026332758378,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.8982307105121965,0.046759417806018236,0.8556814797371867,0.9364428228856685,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.20839322503776128,0.016455083746681354,0.19473521834795618,0.22338426568752243,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5724579991283945,0.015623786949779506,0.5577860953026279,0.5828686052232668,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6329848773528419,0.009787344004140278,0.6253610388558751,0.6414674793955788,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5540910541974488,0.015576373576227084,0.542932252853758,0.5666149819515606,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6382221560125497,0.012485588449192496,0.6260504270966042,0.6447480878786371,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.49162958278028857,0.00833814323250643,0.48617138638559804,0.49734615072657795,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.9109143739042337,0.04339411813666206,0.8746103914849206,0.9394917492802772,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.20923820172532784,0.015694090099806057,0.1964933469745108,0.22239058271125606,15,5,0
