context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,medium,auroc,13520.8,0.4659597215556761,Delta_T_given_C_S,-0.001737734826270406,0.004611096780410456,-0.005537320985834991,0.001731286602603789,15,5,0
1hop,medium,auroc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm,0.6371729644203552,0.016103682851093058,0.6227967448232138,0.6495733199751867,15,5,0
1hop,medium,auroc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6354352295940849,0.01296042463851473,0.6231961497426394,0.6445572609685786,15,5,0
1hop,medium,normalized_ap,13520.8,0.4659597215556761,Delta_T_given_C_S,-0.002406294282925692,0.010975621481423652,-0.01084963931062921,0.004776366140524571,15,5,0
1hop,medium,normalized_ap,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm,0.22153009126232615,0.03693031479626408,0.19155740765187668,0.25099297136630255,15,5,0
1hop,medium,normalized_ap,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.2191237969794005,0.03166012137686853,0.19119639271212227,0.2428206759238186,15,5,0
strict,high,auprc,15961.4,0.46332603602015643,Delta_T_given_C_S,0.0032791766177666178,0.004636012050201433,-2.9234412493055722e-05,0.0066142010232887564,15,5,0
strict,high,auprc,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm,0.5762879203637806,0.04417227094134396,0.5352950431764403,0.6061515318633136,15,5,0
strict,high,auprc,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5795670969815472,0.043463775253387626,0.538093677708332,0.6069640919120772,15,5,0
strict,high,auroc,15961.4,0.46332603602015643,Delta_T_given_C_S,0.0015965583383105977,0.0037584268939229583,-0.0008867211224700839,0.004411197137458699,15,5,0
strict,high,auroc,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm,0.6370249624981829,0.018769611731361047,0.622424962704784,0.6552516328312161,15,5,0
strict,high,auroc,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6386215208364937,0.018771443561690103,0.6235178908631659,0.655601626039402,15,5,0
strict,high,normalized_ap,15961.4,0.46332603602015643,Delta_T_given_C_S,0.006027138025542191,0.008639162690882,-0.00016310668468289785,0.012308298994759421,15,5,0
strict,high,normalized_ap,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm,0.21187199257872397,0.04494387591918942,0.16842740836531775,0.24596079359797018,15,5,0
strict,high,normalized_ap,15961.4,0.46332603602015643,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.21789913060426613,0.044271092607537144,0.1776612331529875,0.250736759931903,15,5,0
strict,low,auprc,11674.8,0.44396670294790697,Delta_T_given_C_S,-0.0015388130247088849,0.004445877392741261,-0.004772167517414329,0.0015898996929640955,15,5,0
strict,low,auprc,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm,0.5434230083090371,0.021886255899651576,0.5281333343087493,0.564384178799797,15,5,0
strict,low,auprc,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5418841952843282,0.0234707013965489,0.526077680147383,0.5636941103186343,15,5,0
strict,low,auroc,11674.8,0.44396670294790697,Delta_T_given_C_S,-0.001745769485838363,0.002698562622470156,-0.003977455704211604,0.0003479166260855895,15,5,0
strict,low,auroc,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm,0.6180048392551926,0.011538742406022838,0.608565568112916,0.6275888804381202,15,5,0
strict,low,auroc,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6162590697693541,0.011832918176593505,0.6064864395164391,0.6262001589713004,15,5,0
strict,low,normalized_ap,11674.8,0.44396670294790697,Delta_T_given_C_S,-0.0026751019821084593,0.00794256860202502,-0.008441786159626973,0.0028997158823877733,15,5,0
strict,low,normalized_ap,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm,0.1791397374711508,0.01818625994797368,0.16363521919479151,0.1946442557475101,15,5,0
strict,low,normalized_ap,11674.8,0.44396670294790697,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.17646463548904234,0.02016288763256408,0.16041239054640133,0.19300552327900428,15,5,0
strict,medium,auprc,13520.8,0.4659597215556761,Delta_T_given_C_S,-0.0018106301564922915,0.004591959031201765,-0.004888185540068429,0.000731252318101584,15,5,0
strict,medium,auprc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm,0.5843991403879129,0.017561416204928574,0.567678045670269,0.5969562472754274,15,5,0
strict,medium,auprc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5825885102314207,0.017467364149088116,0.5664216421573778,0.5943510573066668,15,5,0
strict,medium,auroc,13520.8,0.4659597215556761,Delta_T_given_C_S,-0.0006531975104172583,0.0033928299857789146,-0.002950102914791548,0.0015814905396388437,15,5,0
strict,medium,auroc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm,0.6371729644203552,0.016103682851093058,0.6227967448232138,0.6495733199751867,15,5,0
strict,medium,auroc,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.636519766909938,0.016765974499075752,0.6214870561501147,0.6497548184813157,15,5,0
strict,medium,normalized_ap,13520.8,0.4659597215556761,Delta_T_given_C_S,-0.003407050637304134,0.008677615470310773,-0.009211125411671076,0.0013545566986665647,15,5,0
strict,medium,normalized_ap,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm,0.22153009126232615,0.03693031479626408,0.19155740765187668,0.25099297136630255,15,5,0
strict,medium,normalized_ap,13520.8,0.4659597215556761,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.218123040625022,0.037143883216559655,0.1869599742141015,0.24753173062861217,15,5,0
