fold,seed,context,feature_set,sample,canonical_sample,in_hprc,unit,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG04036,HG04036,False,haplotype_2,4108,0.6482473222979552,0.269456397513955,0.9292285543140849,0.9581939351860151,0.8420155793573515,0.8256791720569211,0.9586932031543373,0.887228496959166,0.35360313523690035,0.10955911410885269,0.08171252110804435
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG04217,HG04217,False,donor,6040,0.6387417218543047,0.269456397513955,0.9147798520246002,0.9495851259934693,0.8180463576158941,0.8031201933640958,0.9473820632452048,0.8693066952075158,0.38050766704486205,0.1199615614464992,0.07557099904245483
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG04217,HG04217,False,haplotype_1,4081,0.6456750796373438,0.269456397513955,0.9260120833234914,0.9572841911690299,0.8353344768439108,0.8219088225647754,0.9510436432637571,0.8817733990147784,0.36247979138918257,0.11275534155892816,0.08352073386735014
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG04217,HG04217,False,haplotype_2,4143,0.6449432778180063,0.269456397513955,0.9252819988846237,0.9571074904493964,0.8264542601979242,0.8120805369127517,0.9509730538922155,0.8760558524392346,0.361589065371203,0.11232289177473065,0.07545596767667195
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA12329,NA12329,False,donor,6008,0.6416444740346205,0.269456397513955,0.9140970009572503,0.9478047471099866,0.8187416777629827,0.804625550660793,0.9476005188067445,0.8702799285288862,0.38223201275683105,0.12016860750589999,0.07762296430221671
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA12329,NA12329,False,haplotype_1,4047,0.6426982950333581,0.269456397513955,0.9198502225178846,0.9512094323140152,0.8248085001235483,0.8091503267973856,0.9519415609381008,0.8747571100512277,0.37209808419523255,0.11587561999025213,0.07600767229269981
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA12329,NA12329,False,haplotype_2,4083,0.6426647073230468,0.269456397513955,0.9274568124258179,0.9576746234914977,0.8302718589272594,0.8143927059589711,0.953125,0.8783143107989464,0.35918663523008304,0.1114622769740779,0.0771953638393146
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18534,NA18534,False,donor,6112,0.6392342931937173,0.269456397513955,0.9107347298615718,0.9478097714963643,0.8201897905759162,0.8066841415465269,0.9452265165088303,0.8704773129051266,0.3884882547337854,0.12386596601299202,0.08274579448268826
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18534,NA18534,False,haplotype_1,4154,0.6408281174771304,0.269456397513955,0.9209533238126506,0.9540179832587483,0.8283582089552238,0.8132433301189328,0.9504132231404959,0.8764940239043825,0.36899520936468694,0.11565987934747593,0.07747080642692263
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18534,NA18534,False,haplotype_2,4229,0.6424686687160085,0.269456397513955,0.9217120598699546,0.9554985997472846,0.8290375975407898,0.8149084017687934,0.9495767390504233,0.8771035186129525,0.3690426052390378,0.11664049771411032,0.08469521916250898
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18939,NA18939,False,donor,5956,0.6400268636668905,0.269456397513955,0.9190766760700694,0.951067921415831,0.8237071860308932,0.8059370846256092,0.9543546694648478,0.8738890223396589,0.3737569517636304,0.11711234765586027,0.07882846654595925
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18939,NA18939,False,haplotype_1,4009,0.6425542529309055,0.269456397513955,0.9264493385721655,0.9572315048267099,0.8283861312047892,0.8095081967213115,0.9584627329192547,0.8777106292214717,0.36002098640846936,0.1119915934668014,0.07841179836462941
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18939,NA18939,False,haplotype_2,4070,0.6393120393120393,0.269456397513955,0.9266035663197667,0.9541660255793376,0.8356265356265357,0.817197243190023,0.95695618754804,0.8815719596388741,0.3586987519056095,0.11092361766392751,0.07744621907331581
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18989,NA18989,False,donor,6094,0.6327535280603873,0.269456397513955,0.9084786333937754,0.9413527993145241,0.8144076140466032,0.7957456045148686,0.9507261410788381,0.8663594470046083,0.3889356528514372,0.12337722108818609,0.07463119796455774
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18989,NA18989,False,haplotype_1,4128,0.6463178294573644,0.269456397513955,0.9223164958616583,0.9520255397909697,0.8313953488372093,0.8154190658989123,0.9553973013493253,0.8798757335174319,0.36650778029971737,0.11456152290558866,0.08371844829754932
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA18989,NA18989,False,haplotype_2,4195,0.6309892729439809,0.269456397513955,0.9190472320573533,0.9476558140519166,0.8252681764004768,0.8043893129770993,0.955421231582924,0.873424279053704,0.36962894756420756,0.11551918729815623,0.07090061292635762
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19036,NA19036,True,donor,7133,0.634936211972522,0.269456397513955,0.9112629346498535,0.9443547397827237,0.81648675171737,0.7999254843517138,0.9481121660410686,0.8677376982924119,0.3855597771407331,0.12142578289699155,0.07262603941642067
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19036,NA19036,True,haplotype_1,4526,0.6305788775961113,0.269456397513955,0.9191670047578653,0.9485157506910836,0.821917808219178,0.8015312131919906,0.9537491240364401,0.87104,0.3703342538024069,0.1156827684286012,0.06906072797484308
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19036,NA19036,True,haplotype_2,4504,0.6383214920071048,0.269456397513955,0.9219848933728346,0.9515340740413019,0.8259325044404974,0.8094110683634211,0.951304347826087,0.8746402302526383,0.3670027694269674,0.11394342120368667,0.07260194630966642
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19129,NA19129,False,donor,6959,0.6296881735881592,0.269456397513955,0.9073349152802934,0.9404836719243483,0.8117545624371317,0.7945914844649021,0.9454586946599726,0.8634847853272197,0.39217012427213127,0.12437919887555408,0.07326415816022376
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19129,NA19129,False,haplotype_1,4489,0.6348852751169526,0.269456397513955,0.9191589865450691,0.9485641819443001,0.8242370238360437,0.8064228367528992,0.9515789473684211,0.8730082085948817,0.3697364677130039,0.11585224965379891,0.07389936728865198
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19129,NA19129,False,haplotype_2,4496,0.6256672597864769,0.269456397513955,0.913778423282616,0.9439924801690273,0.8176156583629893,0.7980855518994915,0.9484536082474226,0.866796621182586,0.382457505872772,0.12041241992477113,0.07231573318168821
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19238,NA19238,False,donor,7019,0.6317139193617325,0.269456397513955,0.9079369981739487,0.9420145714337969,0.8119390226527995,0.7963456414160639,0.94361750112765,0.8637489677952106,0.39007902291776214,0.12385415701371374,0.07328900676386815
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19238,NA19238,False,haplotype_1,4518,0.6367861885790173,0.269456397513955,0.9168071512978705,0.9493772265681331,0.8207171314741036,0.8065855829130821,0.9450816823079596,0.8703585147247119,0.3752964316107936,0.11807743250913165,0.0742323683537833
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19238,NA19238,False,haplotype_2,4421,0.6387695091608233,0.269456397513955,0.9198942865606724,0.9493802512852039,0.8256050667269849,0.8098400241472985,0.9500708215297451,0.8743685839986964,0.3683660260233339,0.11526202194864757,0.07552796813903083
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19239,NA19239,False,donor,7078,0.6217858152020345,0.269456397513955,0.9058891342740812,0.9387712412097533,0.804323255156824,0.7848507744616547,0.9441036128152692,0.8571428571428571,0.3927968441969799,0.12522129861164413,0.0683812977960165
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19239,NA19239,False,haplotype_1,4538,0.625165271044513,0.269456397513955,0.9134244157938985,0.9436572685746233,0.8131335390039665,0.7931034482758621,0.9485371871695453,0.863884430176565,0.37991500567849873,0.12022745580575311,0.0710275010557383
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19239,NA19239,False,haplotype_2,4491,0.6207971498552661,0.269456397513955,0.9160190557468422,0.9444952599573775,0.8120685816076597,0.7913669064748201,0.9469153515064562,0.8621815806662312,0.3748598194485193,0.11778539568021563,0.06419696186597831
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19240,NA19240,True,donor,6781,0.6313228137442854,0.269456397513955,0.907127213267928,0.9405198636874903,0.811089809762572,0.796794618124258,0.9406680682083626,0.8627745045527584,0.3916696156860969,0.12433661626755421,0.07454872520451208
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19240,NA19240,True,haplotype_1,4034,0.6370847793753098,0.269456397513955,0.917702552571708,0.9472592564953564,0.8197818542389688,0.804426825239511,0.9474708171206225,0.8701089869572985,0.3727775446145676,0.11663454208278547,0.07511237345127901
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19240,NA19240,True,haplotype_2,4497,0.6328663553480098,0.269456397513955,0.9175059686137536,0.9472197874870221,0.8247720702690683,0.8103136308805791,0.9441321152494729,0.8721194417396949,0.37281457171282983,0.11724505918274963,0.0745643698322706
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19317,NA19317,False,donor,7006,0.6371681415929203,0.269456397513955,0.9050576215634685,0.9412996619543008,0.8088781044818727,0.7947557064704772,0.9437724014336918,0.8628776241679468,0.39705084703334864,0.12571678768894817,0.07589812700059366
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19317,NA19317,False,haplotype_1,4495,0.6382647385984427,0.269456397513955,0.9166063236094194,0.9499080136497169,0.821579532814238,0.8073148974130241,0.9463227605437434,0.8713093709884467,0.37837945621238794,0.11862584776494402,0.07779679615657026
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19317,NA19317,False,haplotype_2,4495,0.6375973303670746,0.269456397513955,0.9087408224191931,0.9414958607923218,0.8129032258064516,0.7971822717933666,0.947662247034194,0.8659333652160051,0.38813737083236305,0.12235025060163096,0.07306572248589692
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19331,NA19331,False,donor,7058,0.640266364409181,0.269456397513955,0.9065110063056158,0.9424545803104262,0.8139699631623689,0.7997382198952879,0.9464483292763886,0.8669301712779973,0.39395294716507445,0.1250418834550365,0.07933704332434656
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19331,NA19331,False,haplotype_1,4471,0.6367702974726012,0.269456397513955,0.9182046696808152,0.9471449460538073,0.8212927756653993,0.8029585798816568,0.9532841587636108,0.8716878111450137,0.3720676473075365,0.11629209436319707,0.0742319221313472
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19331,NA19331,False,haplotype_2,4424,0.6473779385171791,0.269456397513955,0.9138483025354533,0.949669093299877,0.8252712477396021,0.8127430451690099,0.9486731843575419,0.8754631867246657,0.3819862119916979,0.12057626998652911,0.08344401905370777
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19347,NA19347,False,donor,6993,0.6326326326326326,0.269456397513955,0.9117754584674556,0.9464982927105915,0.8112398112398113,0.7953939855348306,0.944620253164557,0.8636081835089895,0.3852743668635058,0.12192510060942267,0.07426730341504051
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19347,NA19347,False,haplotype_1,4477,0.6421710967165513,0.269456397513955,0.9253507029256907,0.9576979973986499,0.8244360062541881,0.8096649866587607,0.9499130434782609,0.8741997439180538,0.3615427551828323,0.11287083079740669,0.07637056261589137
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19347,NA19347,False,haplotype_2,4439,0.6280693849966209,0.269456397513955,0.9189140836343697,0.9484287716218824,0.8213561612975896,0.802547770700637,0.9490674318507891,0.8696795398520953,0.37267243885863227,0.11690480872519188,0.07354745427420688
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19384,NA19384,False,donor,6988,0.6327990841442472,0.269456397513955,0.9031096466226932,0.9371763415823926,0.8062392673153979,0.7899810964083176,0.9450474898236092,0.8605848434925865,0.39807865574198326,0.12592463854195185,0.07073365426252771
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19384,NA19384,False,haplotype_1,4354,0.6396417087735415,0.269456397513955,0.9154456920610619,0.9467765931728507,0.8194763435920992,0.8046327339225846,0.947935368043088,0.8704253214638972,0.3784072603185164,0.11823857644802553,0.07445577641846104
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19384,NA19384,False,haplotype_2,4470,0.6270693512304251,0.269456397513955,0.9140272195293371,0.9434494935711386,0.8161073825503355,0.7961136023916293,0.9500535140920442,0.8662979830839297,0.3786702126883739,0.11872551894603031,0.06876931977054854
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19434,NA19434,False,donor,6963,0.6317679161281057,0.269456397513955,0.9068655778738538,0.939918012479238,0.8125807841447652,0.795793499043977,0.9461241191179813,0.8644719077785855,0.39210607220187166,0.1242253282739739,0.07350991693272389
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19434,NA19434,False,haplotype_1,4473,0.630449362843729,0.269456397513955,0.916519073423348,0.9463012384379358,0.8204784261122289,0.8018557318168213,0.95,0.8696640155818861,0.37559934402815864,0.11778313701584912,0.07175389651095536
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19434,NA19434,False,haplotype_2,4442,0.6337235479513732,0.269456397513955,0.9186440844496895,0.9472411709225643,0.8239531742458353,0.8053469510363472,0.9523978685612788,0.8727213541666666,0.37050613564754287,0.11578834402077419,0.07279708847867365
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19650,NA19650,False,donor,6069,0.6442577030812325,0.269456397513955,0.9150661775071105,0.9510582823033176,0.8218816938540122,0.8081028098453495,0.948849104859335,0.8728384895894601,0.37848614968691885,0.11932777662888015,0.07601952129923804
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19650,NA19650,False,haplotype_1,4120,0.6407766990291263,0.269456397513955,0.9215069615069615,0.9547397468497568,0.8254854368932039,0.8115471942912748,0.9477272727272728,0.8743665909488031,0.36775133744411975,0.11505358334209133,0.07363502801668495
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19650,NA19650,False,haplotype_2,3952,0.6513157894736842,0.269456397513955,0.9290329892652099,0.9594999666209173,0.8362854251012146,0.8214881548214882,0.9564879564879565,0.8838628612457369,0.352578362523569,0.10904499285591064,0.07663967696352315
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19705,NA19705,False,donor,7211,0.6325058937734017,0.269456397513955,0.9072189978199087,0.9421964519256254,0.8091804188046041,0.7933321053601031,0.9443104582328437,0.8622622622622622,0.3929687402159639,0.12494426503528981,0.07584588098904911
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19705,NA19705,False,haplotype_1,4589,0.6354325561124428,0.269456397513955,0.9194619089435454,0.9491883729401176,0.8193506210503377,0.8037845705967976,0.9468449931412894,0.8694693749015903,0.3718943487575491,0.11634160632885876,0.07543000370632563
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19705,NA19705,False,haplotype_2,4544,0.6353433098591549,0.269456397513955,0.9168951654964224,0.9501581241810326,0.8217429577464789,0.803921568627451,0.9515067544163491,0.871510152284264,0.3766766946035575,0.11872558946689812,0.07674212029354371
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19836,NA19836,False,donor,6910,0.6400868306801737,0.269456397513955,0.9122577807038381,0.9473546041805423,0.8186685962373372,0.8027119938884645,0.9502600045218178,0.8702764261310695,0.3836420957641345,0.12142224719742437,0.07694189401043067
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19836,NA19836,False,haplotype_1,4333,0.6388183706438957,0.269456397513955,0.917004469149938,0.9507402480187145,0.8202169397645973,0.8036641221374046,0.9508670520231214,0.8710905179546583,0.3747826403519426,0.11851546679002609,0.07839280705381621
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19836,NA19836,False,haplotype_2,4389,0.6397812713602188,0.269456397513955,0.9248610412826098,0.9543282221022096,0.8288904078377762,0.8110069549440581,0.9551282051282052,0.877187244480785,0.3617222002134275,0.11210040773416027,0.07339491910117855
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19983,NA19983,False,donor,6973,0.6371719489459343,0.269456397513955,0.9070924730379272,0.9427320966630632,0.8108418184425642,0.7959454338764683,0.945532297996849,0.8643143709494908,0.39053701359535187,0.12375342677763033,0.07167767144826122
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19983,NA19983,False,haplotype_1,4445,0.6427446569178853,0.269456397513955,0.9124855959422655,0.9473646926489441,0.8186726659167604,0.8078655058540979,0.9418970948547427,0.8697478991596639,0.3813064046474954,0.12026404836755683,0.07456254747431594
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA19983,NA19983,False,haplotype_2,4385,0.6339794754846066,0.269456397513955,0.9209754812972053,0.9501008632112069,0.8225769669327252,0.8018697225572979,0.9564748201438849,0.8723753280839895,0.36606415693610983,0.11403699797533988,0.06952065230310664
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20355,NA20355,False,donor,6823,0.6368166495676388,0.269456397513955,0.9124662972013325,0.9477299024263641,0.8156236259709805,0.7990699476845573,0.9491369390103568,0.8676625289290975,0.38350308837901154,0.12130679221588724,0.0738518130680467
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20355,NA20355,False,haplotype_1,4317,0.6381746583275423,0.269456397513955,0.9236998961264701,0.9549497773291155,0.8264998841788279,0.8072916666666666,0.956442831215971,0.8755607243728194,0.36316908005639326,0.1136226640668505,0.07442941470857357
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20355,NA20355,False,haplotype_2,4304,0.6407992565055762,0.269456397513955,0.9222178078683487,0.9536388461513863,0.824814126394052,0.8102167182662539,0.9488759970993473,0.8740814963259853,0.3672401896984239,0.114584343589462,0.07618488585247167
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20509,NA20509,False,donor,6124,0.651208360548661,0.269456397513955,0.9103452680137791,0.9488179939822428,0.8210320052253429,0.8092386655260907,0.9488465396188566,0.8734995383194829,0.38660403736948423,0.12279013572118784,0.08206915820359392
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20509,NA20509,False,haplotype_1,4012,0.6587736789631107,0.269456397513955,0.9204320742499104,0.9552130645953354,0.8339980059820539,0.8220918866080157,0.9545970488081725,0.8834033613445378,0.3664701123220777,0.11492080319214117,0.0826234007048911
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20509,NA20509,False,haplotype_2,4114,0.6528925619834711,0.269456397513955,0.9215648470855207,0.9562543009555861,0.8303354399611084,0.8181818181818182,0.9516008935219658,0.8798623063683305,0.36910249432030967,0.11548621134606028,0.08057708545141842
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20847,NA20847,False,donor,5916,0.646551724137931,0.269456397513955,0.9154974790809038,0.9508087114022967,0.827079107505071,0.8131426016987037,0.9511111111111111,0.8767321364019761,0.37958388030432694,0.11999333626744796,0.08267948720919355
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20847,NA20847,False,haplotype_1,3969,0.654069035021416,0.269456397513955,0.9293223256800479,0.9600866028409942,0.8425296044343663,0.8303721086154877,0.9541602465331279,0.8879727549740096,0.3572526395953543,0.11076598186182895,0.0863027830304003
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA20847,NA20847,False,haplotype_2,4014,0.6489785749875436,0.269456397513955,0.9205287097341059,0.9542130156978472,0.8278525161933233,0.8125408229915089,0.9550863723608445,0.8780659961178754,0.3687972520846366,0.11592364986707912,0.08053816572044128
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA21487,NA21487,False,donor,6916,0.6357721226142279,0.269456397513955,0.9013175553760491,0.9395327351310947,0.8050896471949104,0.7923298178331736,0.9397316352058221,0.8597586350395339,0.4022137348568212,0.1282819686245368,0.07648626462385766
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA21487,NA21487,False,haplotype_1,4291,0.6420414821719879,0.269456397513955,0.9164875415910465,0.9505224448659795,0.8198555115357725,0.804923076923077,0.949546279491833,0.8712739383846795,0.37668935092081,0.11864077943041725,0.07964893800407123
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA21487,NA21487,False,haplotype_2,4486,0.6330806954971021,0.269456397513955,0.9097825714921363,0.9437557931607493,0.8098528756130183,0.7961251862891208,0.9404929577464789,0.8623083131557708,0.3882854013257735,0.12222802735693275,0.0707165568020652
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA24385,HG002,True,donor,6057,0.6453689945517583,0.269456397513955,0.9147611180425442,0.9495332939170983,0.8220241043420835,0.809263709853616,0.9475569199283704,0.872967240160264,0.38332503025318804,0.12084933428641152,0.08307178502222072
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA24385,HG002,True,haplotype_1,4028,0.6487090367428004,0.269456397513955,0.9240384108270823,0.9561450191635278,0.8316782522343595,0.8200463116109825,0.9487179487179487,0.8797019162526615,0.3662396687411609,0.11416350499863161,0.08259936127199079
fold_a,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,NA24385,HG002,True,haplotype_2,4068,0.6492133726647001,0.269456397513955,0.9238742889802787,0.9555784111840537,0.8308751229105211,0.8163265306122449,0.9541840212040894,0.8798882681564246,0.3666742476611796,0.11423242552348677,0.08291472457767426
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00096,HG00096,False,donor,5808,0.6484159779614325,0.2842584257938669,0.8738601035191411,0.9252863823008944,0.7823691460055097,0.7764030048608043,0.9330855018587361,0.8475639170284611,0.4588777079632987,0.14857692208039727,0.10184073378817997
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00096,HG00096,False,haplotype_1,3922,0.6532381438041815,0.2842584257938669,0.8800691383110623,0.9300844429827073,0.7929627740948496,0.7876397107166337,0.9352068696330992,0.8551034975017845,0.452788231939154,0.14603739943261212,0.10771005928992941
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00096,HG00096,False,haplotype_2,3831,0.6481336465674759,0.2842584257938669,0.887133247925657,0.9325949974599855,0.7916992952231793,0.7826232807782624,0.9395892066049134,0.8539531478770132,0.4423174695544642,0.14127584799832282,0.09891308596296511
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00171,HG00171,False,donor,5964,0.6383299798792756,0.2842584257938669,0.8685527806121486,0.9203105999781984,0.7734741784037559,0.7680052378873854,0.9243498817966903,0.8389557754201931,0.4666635047796969,0.1519474471644994,0.09991386311556961
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00171,HG00171,False,haplotype_1,4034,0.642290530490828,0.2842584257938669,0.8792360035123448,0.9269004972607955,0.7890431333663858,0.7799227799227799,0.9355461211887303,0.8506755571152834,0.4531632307088123,0.14597540088321698,0.09961372089979174
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00171,HG00171,False,haplotype_2,4046,0.6396440929312902,0.2842584257938669,0.8762490379783872,0.9252792213892356,0.7812654473554127,0.7747660535656663,0.9277434312210201,0.8443819236855987,0.45701309745769514,0.1482048018078627,0.1033523415568815
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00268,HG00268,False,donor,5964,0.642186452045607,0.2842584257938669,0.8758967701835996,0.9265868800393409,0.778001341381623,0.7720364741641338,0.9284595300261097,0.8430535798956852,0.4581119908389916,0.14831797967363583,0.10182744117311658
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00268,HG00268,False,haplotype_1,3980,0.6409547738693467,0.2842584257938669,0.8885091234683691,0.9329549766284426,0.7889447236180904,0.7796665576985943,0.9349274794198353,0.8502673796791443,0.4407291894237215,0.14075009093633367,0.09673880146714842
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00268,HG00268,False,haplotype_2,3957,0.650998230983068,0.2842584257938669,0.8832890694923563,0.9325994185246702,0.7892342683851402,0.7840834964122635,0.9332298136645962,0.8521800779865296,0.4505937015069238,0.1447907759425587,0.10675705920156146
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00358,HG00358,False,donor,5906,0.6520487639688453,0.2842584257938669,0.8631671490515624,0.9167630230903204,0.781070098205215,0.7795017482517482,0.9262529213191378,0.846564613741545,0.4731888867591714,0.1543506329281225,0.10919231968576913
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00358,HG00358,False,haplotype_1,4035,0.6500619578686493,0.2842584257938669,0.877206186502275,0.9247159657421116,0.7905824039653035,0.7849358974358974,0.9336637438048037,0.8528643566080446,0.4537164504694693,0.14608177372948924,0.1038774538455696
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00358,HG00358,False,haplotype_2,3980,0.6638190954773869,0.2842584257938669,0.8704330924278274,0.9258456500211076,0.7904522613065327,0.7908622908622909,0.9303557910673732,0.8549565217391304,0.4644437779735404,0.15082194271950058,0.1158105808161887
fold_a,314159,1hop,coordinate_plus_frozen_sequence_fm,HG00512,HG00512,False,donor,6033,0.6441239847505387,0.2842584257938669,0.8632109077023057,0.9160664757637065,0.7747389358528095,0.7738998482549317,0.9186824498198661,0.8400988351570773,0.474926190753208,0.15520206789107818,0.10807558132386545
