context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,low,auroc,12752.8,0.3362377030180592,Delta_T_given_C_S,0.0008994226627657475,0.0024881554104559,-0.0008835811344795439,0.002620369768139059,15,5,0
1hop,low,auroc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm,0.6752196622452277,0.017167290163452635,0.6622490165321715,0.6904634614462802,15,5,0
1hop,low,auroc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6761190849079936,0.016804438675668318,0.6635266284200619,0.6909449963409102,15,5,0
1hop,low,normalized_ap,12752.8,0.3362377030180592,Delta_T_given_C_S,0.0013173352395129143,0.005425246906256085,-0.002462140026612816,0.004817073406497887,15,5,0
1hop,low,normalized_ap,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm,0.24263655606865925,0.05249853021688969,0.19911071688157936,0.2861623952557392,15,5,0
1hop,low,normalized_ap,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.24395389130817216,0.05084954109836226,0.20186354670824672,0.28641637325952085,15,5,0
1hop,medium,auprc,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.002013724721257108,0.0029163171615185857,-0.0041618586919283124,-0.00020872825054386616,15,5,0
1hop,medium,auprc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.5630881912229397,0.021587694963642965,0.5455580451084228,0.5806183373374567,15,5,0
1hop,medium,auprc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5610744665016827,0.02142955730820846,0.5432115209423728,0.5788630287304815,15,5,0
1hop,medium,auroc,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.0007436151181934599,0.001219440311438294,-0.0016071516855349166,9.875318936831643e-06,15,5,0
1hop,medium,auroc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.6923075430280463,0.01090457331003059,0.6822599978804375,0.7008176656114675,15,5,0
1hop,medium,auroc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6915639279098529,0.010884950628317994,0.6814284154517849,0.6999014340921217,15,5,0
1hop,medium,normalized_ap,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.0032791102063335687,0.004720042821021228,-0.0067476256273116,-0.00034510327985221067,15,5,0
1hop,medium,normalized_ap,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.2828486255167338,0.026823657086830634,0.2570363871425669,0.303627028745028,15,5,0
1hop,medium,normalized_ap,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.2795695153104002,0.025630950422154335,0.2554286053376665,0.29849878028762855,15,5,0
strict,high,auprc,18784.0,0.44075739438549205,Delta_T_given_C_S,-0.0005279909052217868,0.0017247367280826104,-0.0018040075697289023,0.0007971981413648939,15,5,0
strict,high,auprc,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm,0.5858842545104945,0.056928801558709434,0.5308611715509391,0.6268025676202414,15,5,0
strict,high,auprc,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5853562636052728,0.05737385542017371,0.5304181372755178,0.6269064907465584,15,5,0
strict,high,auroc,18784.0,0.44075739438549205,Delta_T_given_C_S,-0.00030397554688557833,0.0013748476524045332,-0.0012357178395268388,0.0006429918528861126,15,5,0
strict,high,auroc,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm,0.6730128468156233,0.015817867570757663,0.661870222332576,0.6881112099662098,15,5,0
strict,high,auroc,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6727088712687376,0.016457060694297407,0.6612827337372482,0.688303550592842,15,5,0
strict,high,normalized_ap,18784.0,0.44075739438549205,Delta_T_given_C_S,-0.0009100194551261672,0.003201857688135021,-0.003321193746262865,0.001534546182592822,15,5,0
strict,high,normalized_ap,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm,0.2617521598538926,0.03471598018312601,0.22867056106405184,0.288819964978085,15,5,0
strict,high,normalized_ap,18784.0,0.44075739438549205,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.2608421403987664,0.03589498231995529,0.22719166892469483,0.2905168751464023,15,5,0
strict,low,auprc,12752.8,0.3362377030180592,Delta_T_given_C_S,-0.0008496973128324425,0.004029592840331406,-0.0039211284800508206,0.0021951553663538833,15,5,0
strict,low,auprc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm,0.49684122835462635,0.047720534987599296,0.45687895812977275,0.5368034985794795,15,5,0
strict,low,auprc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.49599153104179383,0.046146494081218084,0.45774387559911006,0.5338326560899306,15,5,0
strict,low,auroc,12752.8,0.3362377030180592,Delta_T_given_C_S,-0.0008889128285849942,0.0024663960746674836,-0.0025700927062377674,0.0010169156249521636,15,5,0
strict,low,auroc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm,0.6752196622452277,0.017167290163452635,0.6622490165321715,0.6904634614462802,15,5,0
strict,low,auroc,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6743307494166426,0.0160105170138466,0.6626690500244153,0.6889332296267171,15,5,0
strict,low,normalized_ap,12752.8,0.3362377030180592,Delta_T_given_C_S,-0.0012237221867563393,0.006086736603304974,-0.00581679921942163,0.0033707960024242528,15,5,0
strict,low,normalized_ap,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm,0.24263655606865925,0.05249853021688969,0.19911071688157936,0.2861623952557392,15,5,0
strict,low,normalized_ap,12752.8,0.3362377030180592,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.24141283388190293,0.0484367963727803,0.2009602283748654,0.28185926493070335,15,5,0
strict,medium,auprc,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.0014638575535722417,0.004217240624802738,-0.003913717947153395,0.0010252963789721369,15,5,0
strict,medium,auprc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.5630881912229397,0.021587694963642965,0.5455580451084228,0.5806183373374567,15,5,0
strict,medium,auprc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5616243336693676,0.020310621562843755,0.5448968315377345,0.5778877987270876,15,5,0
strict,medium,auroc,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.0005861574428128661,0.001840165735225813,-0.001825412018662217,0.0006574230413593858,15,5,0
strict,medium,auroc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.6923075430280463,0.01090457331003059,0.6822599978804375,0.7008176656114675,15,5,0
strict,medium,auroc,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.6917213855852336,0.010865167392897312,0.6819184874275955,0.7002951844057436,15,5,0
strict,medium,normalized_ap,15409.8,0.3908689395953433,Delta_T_given_C_S,-0.0024429851111322435,0.006862047540959298,-0.006445111542172642,0.0016397331135955798,15,5,0
strict,medium,normalized_ap,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm,0.2828486255167338,0.026823657086830634,0.2570363871425669,0.303627028745028,15,5,0
strict,medium,normalized_ap,15409.8,0.3908689395953433,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.28040564040560156,0.025069862564255068,0.25754888939402865,0.3004682327772682,15,5,0
