context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,frozen_pangenomefm,f1,0.5644658684866414,0.03744504627851396,0.5291020411229509,0.5889511510989502,15,5,0
1hop,frozen_pangenomefm,precision,0.3984146385582593,0.03142397517641852,0.36844562952311,0.42102800215013836,15,5,0
1hop,frozen_pangenomefm,recall,0.9705845486819114,0.05003072531674794,0.9302105526210984,0.995183064596166,15,5,0
1hop,frozen_pangenomefm,normalized_ap,0.04977960268015084,0.029456879174663452,0.026802235187909876,0.07452540969806049,15,5,0
1hop,frozen_sequence_fm,auprc,0.5645372793773925,0.03637395227774686,0.5305323848919545,0.5880080104722176,15,5,0
1hop,frozen_sequence_fm,auroc,0.6881066438131964,0.012507604269786836,0.6803174688180335,0.7004601448761083,15,5,0
1hop,frozen_sequence_fm,balanced_accuracy,0.622945547594772,0.015951528645739902,0.6098438772688392,0.6360472179207046,15,5,0
1hop,frozen_sequence_fm,f1,0.6100263579183651,0.02644391875994727,0.5860020833948509,0.6295639537199503,15,5,0
1hop,frozen_sequence_fm,precision,0.48578016778324984,0.020841976515118238,0.4694629924979595,0.5031339574430949,15,5,0
1hop,frozen_sequence_fm,recall,0.8202391393341669,0.04250359982242626,0.7807128314507096,0.8486719522948075,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.27842907503221614,0.026514438857750802,0.2542669438666261,0.3021159612128377,15,5,0
1hop,sequence_kmer,auprc,0.5348686650733946,0.04217556949972966,0.4964075316505033,0.5644440397027394,15,5,0
1hop,sequence_kmer,auroc,0.6607351677141299,0.0158807163979288,0.6496677163655511,0.6755352066756041,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.591412504061063,0.01924629693361623,0.5762609807741393,0.6076835452137863,15,5,0
1hop,sequence_kmer,f1,0.5949472475256162,0.03289513643366731,0.5638868262244431,0.6160346341070465,15,5,0
1hop,sequence_kmer,precision,0.45812614923694284,0.02047728425637009,0.4398885998393664,0.47357666206105886,15,5,0
1hop,sequence_kmer,recall,0.8507866984480957,0.07603910629796967,0.7795677406576654,0.9031604260801367,15,5,0
1hop,sequence_kmer,normalized_ap,0.22944769123786807,0.03500008364603335,0.20121793939946792,0.26121902620470905,15,5,0
strict,coordinate,auprc,0.4076707284643806,0.03708975448472384,0.3739279972011125,0.43634146925383027,15,5,0
strict,coordinate,auroc,0.5149898950031012,0.02043981970950983,0.495217371436665,0.5287635150403898,15,5,0
strict,coordinate,balanced_accuracy,0.5006874652853761,0.001554403379654868,0.49976969358205336,0.5022092855239916,15,5,0
strict,coordinate,f1,0.5667190807692577,0.03181110223439367,0.536593341217138,0.587857222018642,15,5,0
strict,coordinate,precision,0.3975812558306689,0.031481742909187496,0.3681533483631789,0.419149194449065,15,5,0
strict,coordinate,recall,0.9913909577779091,0.010983696260270357,0.9817385151809005,0.9999593633592956,15,5,0
strict,coordinate,normalized_ap,0.017491112121921625,0.028302319770117115,-0.008846236453844657,0.03965481837331294,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.4256939431528199,0.040363098722756154,0.38921700282681454,0.4571835238414569,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5394117355276242,0.019019961201964725,0.5233783479007585,0.5554471177365926,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5012948291236617,0.00154270450260214,0.5003582688254427,0.5023896184917158,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.5676271075007585,0.033465325028986845,0.535536592888155,0.5907017131187854,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.3978657428275633,0.031216971671917695,0.3681896172404938,0.4199266235206825,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.993706898564236,0.010675111867172042,0.9851724052239859,0.9985907266244864,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.04771014602834811,0.031040040469282146,0.022751243000724123,0.07387095633226781,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5652747510246736,0.03698869071861729,0.5305812585376487,0.5895538759700413,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.6890700887252125,0.012836591569659252,0.681270698705513,0.701844987359521,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.6236448066808618,0.018070441598641795,0.6090188870733484,0.6393933540454431,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.6110732138623952,0.026518208484138883,0.5876478850576088,0.6306532865215604,15,5,0
