family,stratum,context,mean_n,mean_prevalence,sufficiently_powered,metric,feature_set,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,coordinate,0.7378830257172663,0.0780756599594911,0.6620722905763059,0.7826322810335157,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_pangenomefm,0.9255108986474756,0.02800080263502802,0.899919507648599,0.9388582273262213,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_sequence_fm,0.818033355069606,0.0438920674238453,0.7772428050656373,0.8474529241013723,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.923323717429442,0.026954628531543796,0.8973006007441654,0.9372894347212123,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,frozen_pangenomefm,0.921653320978675,0.03558809311662236,0.8895066632726455,0.9373533000184044,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,frozen_sequence_fm,0.8228501954315165,0.034237685550853415,0.7912951482921483,0.8466450917823768,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,normalized_ap,sequence_kmer,0.5497803257472473,0.05495534815945248,0.5046057761001701,0.5921762279538156,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate,0.7060154066012888,0.03194900848553422,0.6811854153919774,0.7339049112324368,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_pangenomefm,0.8563648477388602,0.009582956487433219,0.8486540696545278,0.8633976250246449,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm,0.7587631124349059,0.02154871118667585,0.7407445058793185,0.7767817189904935,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8445327768131131,0.010939348085323129,0.8357084442324951,0.8533682668869833,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,frozen_pangenomefm,0.8577935561299539,0.010171941059379394,0.8520498324121446,0.8643922919940448,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,frozen_sequence_fm,0.7487392182886181,0.023192615519483154,0.7319729326861623,0.7703149832706175,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,balanced_accuracy,sequence_kmer,0.5975327317102893,0.05124941488416676,0.5482837846384113,0.631853156578911,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,coordinate,0.8246365044110209,0.022108896088512353,0.8069743702253527,0.8422986385966892,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_pangenomefm,0.9050104315510752,0.008359695274462745,0.8971893711309432,0.9104583626688117,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_sequence_fm,0.8530400637456664,0.016153525144593058,0.8396665187925454,0.8664136086987875,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8994773359880718,0.009811938589835286,0.8904093219366499,0.9066262462115934,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,frozen_pangenomefm,0.9054698857919299,0.008212165517798303,0.8988774060111546,0.9110902919068755,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,frozen_sequence_fm,0.8498890593298953,0.01578149387516168,0.8370406739755263,0.8638575012929918,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,f1,sequence_kmer,0.7873307396954866,0.013040024405626302,0.7763302999025158,0.7983311794884571,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,coordinate,0.7288632333813558,0.037765209685855367,0.6988480945499266,0.7601312232663432,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_pangenomefm,0.854238273573643,0.015494333472098233,0.8407397566829722,0.865599183964713,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_sequence_fm,0.7670399033926094,0.030601275376944192,0.7414865155249541,0.7925932912602647,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8409640682570466,0.017607454820256316,0.8261546578402871,0.8548242883134924,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,frozen_pangenomefm,0.8565851827888952,0.0141056495382639,0.8469019312601173,0.8660522508694898,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,frozen_sequence_fm,0.7579544570667026,0.030468402925343373,0.7331453511382329,0.7847357391275958,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,precision,sequence_kmer,0.6568292633026664,0.020253281990328643,0.6399176522822559,0.6737408743230764,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,coordinate,0.9510801152125367,0.0066418670711931305,0.9455086693399781,0.9566515610850952,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_pangenomefm,0.9623990523187284,0.005329112224634888,0.9584276711672274,0.9662617010538138,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_sequence_fm,0.9618643878555876,0.007232214891478852,0.9558140904438326,0.9679146852673424,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9670011751735633,0.005866756144450298,0.9628760436415221,0.971126357362226,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,frozen_pangenomefm,0.9604327960715747,0.006724286754883534,0.9553186535430941,0.964702862774024,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,frozen_sequence_fm,0.9684058646687095,0.008429811014901247,0.9615189041323482,0.9752928252050708,15,5,0
allele_frequency,"af[0.5,1)",1hop,1870.6,0.6035869789796074,True,recall,sequence_kmer,0.9832894280361943,0.008042820152856418,0.9775230633042892,0.9904365886185263,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,coordinate,0.8951226534066746,0.03581688732205107,0.8603331030600117,0.9166842022761649,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,coordinate_plus_frozen_pangenomefm,0.9636647078270443,0.013844202355723893,0.9502649657955405,0.9720906797759901,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,coordinate_plus_frozen_sequence_fm,0.9272669102827863,0.020658362375600203,0.9084074955844957,0.9411493936788224,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9654763786809537,0.012018544825595076,0.9539412817922736,0.9728506864171752,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,frozen_pangenomefm,0.9640368228501329,0.012303198764097717,0.9522717060131205,0.9713976817433342,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,frozen_sequence_fm,0.9293159310551643,0.016604935131531648,0.9143322860543026,0.9406084446897061,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auprc,sequence_kmer,0.820858517773655,0.02859444932164315,0.7962272610492422,0.8429468232420532,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,coordinate,0.8750271000818451,0.020127443273330593,0.8560989798225543,0.8883519806627508,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,coordinate_plus_frozen_pangenomefm,0.9515059791297639,0.014133866315411666,0.9379933475628044,0.9598518276786809,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,coordinate_plus_frozen_sequence_fm,0.9090899156958262,0.016997126671402515,0.8924007572460653,0.91891468941648,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9517238522319041,0.01183424644968778,0.9402857913307059,0.9580545158084465,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,frozen_pangenomefm,0.9513023559200504,0.012131204849874582,0.9398403957568703,0.9586943235165951,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,frozen_sequence_fm,0.9101825814452683,0.013823888378560249,0.8965869003949353,0.9180673139819977,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,auroc,sequence_kmer,0.7861775332876192,0.019879911955160257,0.7680865629109391,0.8016209421841707,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,coordinate,0.7378830257172663,0.0780756599594911,0.6620722905763059,0.7826322810335157,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_pangenomefm,0.9093146541424861,0.03053431329817724,0.8797205830042127,0.927173923054415,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_sequence_fm,0.818033355069606,0.0438920674238453,0.7772428050656373,0.8474529241013723,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9137533375155539,0.026257917765856793,0.8883754966413208,0.9292469049928214,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,frozen_pangenomefm,0.910100419621104,0.02690808747838247,0.8841649568520712,0.925689734849709,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,frozen_sequence_fm,0.8228501954315165,0.034237685550853415,0.7912951482921483,0.8466450917823768,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,normalized_ap,sequence_kmer,0.5497803257472473,0.05495534815945248,0.5046057761001701,0.5921762279538156,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate,0.7060154066012888,0.03194900848553422,0.6811854153919774,0.7339049112324368,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_pangenomefm,0.8225219268328254,0.019013652448490036,0.8068045890334427,0.8370200912130328,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm,0.7587631124349059,0.02154871118667585,0.7407445058793185,0.7767817189904935,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.822155268267545,0.020172283233096146,0.805358285402384,0.8376429859211855,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,frozen_pangenomefm,0.8217855682405433,0.016084160830210276,0.8094067783476534,0.83445662199265,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,frozen_sequence_fm,0.7487392182886181,0.023192615519483154,0.7319729326861623,0.7703149832706175,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,balanced_accuracy,sequence_kmer,0.5975327317102893,0.05124941488416676,0.5482837846384113,0.631853156578911,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,coordinate,0.8246365044110209,0.022108896088512353,0.8069743702253527,0.8422986385966892,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_pangenomefm,0.889137068509386,0.014212557874284699,0.8763658299059436,0.8995330746137136,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_sequence_fm,0.8530400637456664,0.016153525144593058,0.8396665187925454,0.8664136086987875,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8876432841047476,0.015586280093136208,0.8741933651410264,0.8994048634260945,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,frozen_pangenomefm,0.8883473916772642,0.013399482014557401,0.876523288192603,0.8984619985049082,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,frozen_sequence_fm,0.8498890593298953,0.01578149387516168,0.8370406739755263,0.8638575012929918,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,f1,sequence_kmer,0.7873307396954866,0.013040024405626302,0.7763302999025158,0.7983311794884571,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,coordinate,0.7288632333813558,0.037765209685855367,0.6988480945499266,0.7601312232663432,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_pangenomefm,0.8184917537537367,0.025746936032077054,0.7955699398818461,0.8362348960892971,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_sequence_fm,0.7670399033926094,0.030601275376944192,0.7414865155249541,0.7925932912602647,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.819524869767868,0.026961774733160315,0.796470596599368,0.840031649916006,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,frozen_pangenomefm,0.8183158718663075,0.021864292387572454,0.7995203375698078,0.8343166015913508,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,frozen_sequence_fm,0.7579544570667026,0.030468402925343373,0.7331453511382329,0.7847357391275958,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,precision,sequence_kmer,0.6568292633026664,0.020253281990328643,0.6399176522822559,0.6737408743230764,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,coordinate,0.9510801152125367,0.0066418670711931305,0.9455086693399781,0.9566515610850952,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_pangenomefm,0.9737698587443008,0.007521483803705834,0.9681730544467042,0.97888743683888,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_sequence_fm,0.9618643878555876,0.007232214891478852,0.9558140904438326,0.9679146852673424,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.968696720460566,0.004470089162010171,0.9662616274269309,0.9710270876793903,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,frozen_pangenomefm,0.9718603613567721,0.007000670288324337,0.9671329155859312,0.9765021769617881,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,frozen_sequence_fm,0.9684058646687095,0.008429811014901247,0.9615189041323482,0.9752928252050708,15,5,0
allele_frequency,"af[0.5,1)",strict,1870.6,0.6035869789796074,True,recall,sequence_kmer,0.9832894280361943,0.008042820152856418,0.9775230633042892,0.9904365886185263,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,coordinate,0.8677670084460287,0.027019285927737387,0.8415711722682213,0.8852397551440815,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_pangenomefm,0.928739212763027,0.009780300197026205,0.920769447977957,0.9351546374692709,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_sequence_fm,0.887594267632453,0.010187765903111462,0.8790869077662244,0.8961016274986818,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9275953548891582,0.0075727494714315806,0.9214075224814136,0.9332897529668689,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,frozen_pangenomefm,0.9271178097015322,0.011275413739645468,0.9177513769292284,0.934179015807637,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,frozen_sequence_fm,0.8876517518809239,0.007820318186345309,0.881100102386393,0.8942034013754551,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auprc,sequence_kmer,0.8060826031096597,0.013839681312029927,0.7945861752263159,0.8172509213393738,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,coordinate,0.7999215050344246,0.012185961120293142,0.7881212574066951,0.8084840209339238,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,coordinate_plus_frozen_pangenomefm,0.8852177996702635,0.008024161687694502,0.8786820084138351,0.8912581554407037,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,coordinate_plus_frozen_sequence_fm,0.8182785307178498,0.007915952276759038,0.8116416481059422,0.8249154133297577,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8814428892609861,0.007323402431565039,0.875440146046258,0.8871495278790448,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,frozen_pangenomefm,0.88353414258506,0.008643594137419238,0.8763693962973005,0.8899537664629359,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,frozen_sequence_fm,0.8174511442167032,0.006134881792406794,0.8121155933179572,0.8223371594959611,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,auroc,sequence_kmer,0.7082461416117253,0.009769003491947556,0.7005923995058135,0.716071465380784,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,coordinate,0.6325845951898194,0.06648705363736918,0.5671852463866763,0.6719295994398353,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,coordinate_plus_frozen_pangenomefm,0.8017619518512146,0.02269198130552096,0.7831959264490239,0.8152333395607605,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,coordinate_plus_frozen_sequence_fm,0.6871014589644999,0.02010099728367237,0.6692521279723178,0.7032619195997436,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7984882443889737,0.016102500114759364,0.7854568329450906,0.8098956908218556,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,frozen_pangenomefm,0.7972911534321254,0.026863891970970263,0.775027538597365,0.8123964600565425,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,frozen_sequence_fm,0.6870892741065541,0.013901628073288609,0.6757862710710731,0.6980120944232169,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,normalized_ap,sequence_kmer,0.45987206584277485,0.02593494579827699,0.43871882006765517,0.4810253116178943,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,coordinate,0.6472495918977971,0.013628098933459605,0.6356398657414207,0.6588593180541739,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,coordinate_plus_frozen_pangenomefm,0.745816752109113,0.009069161819670804,0.7391992227499479,0.7529698228256351,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm,0.6477081133804273,0.015658552135683252,0.6353251069164588,0.6618265226662017,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7354359014035886,0.008275628217177772,0.7301875444122382,0.7414886432090836,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,frozen_pangenomefm,0.7456567579040098,0.010852129618818153,0.7386288871557456,0.7528677565168654,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,frozen_sequence_fm,0.6372395742968613,0.016011934346423052,0.6247497532446058,0.6523156507852472,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,balanced_accuracy,sequence_kmer,0.5379491421288235,0.016335237503907835,0.5219251994684179,0.5485284659838693,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,coordinate,0.8057632501222132,0.009049864085381555,0.7986768127103687,0.813962543535388,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,coordinate_plus_frozen_pangenomefm,0.8555137902617572,0.008174560580793692,0.8490530108637483,0.862611219862452,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,coordinate_plus_frozen_sequence_fm,0.8149791668860119,0.006764040589786632,0.8095747638148667,0.820383569957157,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8521431501400877,0.007905214333269857,0.8459188920882436,0.8587752453944342,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,frozen_pangenomefm,0.8548457472456822,0.008307230069692707,0.8483572573670394,0.8619897004039663,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,frozen_sequence_fm,0.8139626119157838,0.007044219965082771,0.8082529284656026,0.8196722953659651,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,f1,sequence_kmer,0.7850096289590281,0.007192580237538005,0.7791334834307899,0.7908857744872666,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,coordinate,0.725977917261486,0.018032029741549185,0.7113409110533443,0.7406149234696274,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,coordinate_plus_frozen_pangenomefm,0.7908690958091797,0.014232941265690194,0.7798014060836144,0.8029919807132828,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,coordinate_plus_frozen_sequence_fm,0.7234861883083454,0.019319846775757786,0.7082935486753018,0.7401549229918738,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7824912824417971,0.013002669142401514,0.7727861106092453,0.7932045725478609,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,frozen_pangenomefm,0.7913752622681651,0.013787832959438338,0.7822516305823621,0.8024210518276267,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,frozen_sequence_fm,0.7162125202523482,0.01655366663262416,0.7022034268151056,0.7302216136895906,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,precision,sequence_kmer,0.6601088054874078,0.007953961664090166,0.6542420098155382,0.6673782220834823,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,coordinate,0.9057977376199138,0.011312599376845036,0.8954780822086339,0.9143218793710058,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,coordinate_plus_frozen_pangenomefm,0.9318985244036656,0.00858894899222395,0.9262180338870512,0.9378283042786575,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,coordinate_plus_frozen_sequence_fm,0.9338350098886494,0.014709620524845524,0.9205834700391712,0.9447353812015551,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9355998487623748,0.008460330196681945,0.9292702713428419,0.9411883570127104,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,frozen_pangenomefm,0.9297037887620975,0.01367421694281733,0.9210667855896637,0.9379019119426327,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,frozen_sequence_fm,0.9432357262621845,0.012728489983229415,0.9324152496821834,0.9540562028421853,15,5,0
carrier_frequency,AC_gt1,1hop,25372.4,0.6412756782134217,True,recall,sequence_kmer,0.9684502732005181,0.015882180894388715,0.9560902668490923,0.9824149909157781,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,coordinate,0.8677670084460287,0.027019285927737387,0.8415711722682213,0.8852397551440815,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_pangenomefm,0.9214033989384736,0.00987502974899691,0.9128891933173162,0.929277888809065,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_sequence_fm,0.887594267632453,0.010187765903111462,0.8790869077662244,0.8961016274986818,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.921158816061569,0.008299667725651905,0.9142671363414788,0.9280780848155179,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,frozen_pangenomefm,0.9206508526816845,0.008615084717167766,0.9134272082751362,0.9276414689236927,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,frozen_sequence_fm,0.8876517518809239,0.007820318186345309,0.881100102386393,0.8942034013754551,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auprc,sequence_kmer,0.8060826031096597,0.013839681312029927,0.7945861752263159,0.8172509213393738,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auroc,coordinate,0.7999215050344246,0.012185961120293142,0.7881212574066951,0.8084840209339238,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auroc,coordinate_plus_frozen_pangenomefm,0.8700549642779938,0.009659639935132965,0.8616847505048525,0.8776457176847955,15,5,0
carrier_frequency,AC_gt1,strict,25372.4,0.6412756782134217,True,auroc,coordinate_plus_frozen_sequence_fm,0.8182785307178498,0.007915952276759038,0.8116416481059422,0.8249154133297577,15,5,0
