context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,frozen_sequence_fm,auprc,0.5820199911849758,0.026571351926949288,0.5567211722971694,0.5989188408230722,15,5,0
1hop,frozen_sequence_fm,auroc,0.6676579769483377,0.01428222945055311,0.657158667682608,0.6801934463443299,15,5,0
1hop,frozen_sequence_fm,balanced_accuracy,0.5846210565042445,0.018016317299949323,0.5726673306586832,0.6022075362483102,15,5,0
1hop,frozen_sequence_fm,f1,0.6218388518779593,0.02467201801316091,0.5977165711054314,0.6388073862086148,15,5,0
1hop,frozen_sequence_fm,precision,0.48874185993159674,0.011693474155174162,0.4792460006962335,0.49823771916695986,15,5,0
1hop,frozen_sequence_fm,recall,0.8585543940125019,0.07424192207398642,0.7854283893717555,0.9023206518143617,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.26449568933424855,0.02132627721569816,0.24687097736745706,0.28285589791724985,15,5,0
1hop,sequence_kmer,auprc,0.5464517544982451,0.03425844361836492,0.5158230333976671,0.5712815632601945,15,5,0
1hop,sequence_kmer,auroc,0.6327419353414199,0.016452877034129152,0.6188627398056401,0.6466211308771997,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.555556865196482,0.010479589058823263,0.5484618015859885,0.5658210635952532,15,5,0
1hop,sequence_kmer,f1,0.6128715695325444,0.027537373991642137,0.5867648962570903,0.631255119169598,15,5,0
1hop,sequence_kmer,precision,0.46509439983691436,0.018645027009734107,0.44779859268882066,0.4796452378097456,15,5,0
1hop,sequence_kmer,recall,0.899041959033161,0.054148930111173645,0.8455351059590339,0.9323950122749962,15,5,0
1hop,sequence_kmer,normalized_ap,0.2020624286641704,0.03634586195790963,0.1708241153273483,0.23330074200099252,15,5,0
strict,coordinate,auprc,0.4295228833318375,0.02526099557904915,0.4078829484031729,0.44878612280149216,15,5,0
strict,coordinate,auroc,0.49759964955864505,0.013292100702781374,0.48510234843819117,0.5070771112114981,15,5,0
strict,coordinate,balanced_accuracy,0.5000681003953836,8.562981230660339e-05,0.5000005249325866,0.5001479146564465,15,5,0
strict,coordinate,f1,0.6026759648532316,0.026519108838225128,0.578133164881309,0.6212931571956872,15,5,0
strict,coordinate,precision,0.4319700492605783,0.026675173110705632,0.407363374663494,0.45073744965175255,15,5,0
strict,coordinate,recall,0.998973551319681,0.0015916177950018305,0.997393477732256,0.999965254205284,15,5,0
strict,coordinate,normalized_ap,-0.004634064123526601,0.024785047613791876,-0.02877892539782714,0.014287872669592876,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.4497197476938592,0.029083503431328386,0.4233858325307409,0.4701383657237626,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5248961402932503,0.01908796609665093,0.5110984725055843,0.5419710958414486,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5000781435775562,0.0007864196986804345,0.4995943654833154,0.5004781757396634,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.6023629835320595,0.02730882949712832,0.5769490626713664,0.6213045678657182,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.4319768329180309,0.026792459192417652,0.4072064564182701,0.4507943325322323,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.9969155220206366,0.0054376841385704085,0.9919878035789137,0.9997296432378491,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.031040861928147805,0.032513100525748136,0.007858175771862345,0.05977587494090049,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5842260246504714,0.02802462655703183,0.5570314111342519,0.6013230248048145,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.6705850085504517,0.013982304432174322,0.660462786463974,0.6826911993237096,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5893191874048279,0.018525539520302014,0.5748113407187604,0.6050644839921687,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.6261433955372819,0.024245135481978604,0.6026063710803624,0.6425364775174552,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.4912525642367184,0.011779541111027605,0.4835311006737579,0.5026974848530913,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.8659675656553992,0.06765422332271094,0.7991425116291203,0.909613259522515,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.26849960107288356,0.022385393674686,0.2506158667891815,0.2880622746479283,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5869895779785999,0.027817769640672944,0.5600491399946778,0.6029619138609617,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6719733669392327,0.014458902589959011,0.6616723843713948,0.6854368490441777,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5893441243813563,0.01731651867767144,0.5764434420889399,0.6034709550749444,15,5,0
