fold,seed,context,feature_set,family,stratum,positive_count,negative_count,positive_prevalence,sufficiently_powered,class_recall,balanced_accuracy,normalized_ap,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece
fold_b,20260806,1hop,frozen_pangenomefm,length,bp>=1e+06,4,0,1.0,False,0.75,,,4,1.0,0.272134519611044,,,0.75,1.0,0.75,0.8571428571428571,1.0789657398978894,0.4100648006506833,0.6272222053571725
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[100,500)",12677,6604,0.6574866448835641,True,0.7857476271977595,0.7231062187289877,0.7785556207307492,19281,0.6574866448835641,0.272134519611044,0.8674730265234707,0.9241523426848124,0.7857476271977595,0.7881321645313554,0.9219846966948017,0.8498200458065219,0.4494147192107926,0.14817127597576443,0.08858996105552622
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[1000,10000)",2822,1891,0.5987693613409718,True,0.7946106513897729,0.7534717212084097,0.8147503082080315,4713,0.5987693613409718,0.272134519611044,0.8977375580025643,0.9256721478509203,0.7946106513897729,0.7593732512590935,0.9617292700212615,0.8486554096310194,0.3916211524367915,0.12612708505573525,0.028200250982028222
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[10000,100000)",432,230,0.6525679758308157,True,0.7265861027190332,0.6319343800322061,0.5834475585345796,662,0.6525679758308157,0.272134519611044,0.769429347826087,0.8552763420890533,0.7265861027190332,0.7229129662522202,0.9421296296296297,0.8180904522613065,0.5486895943900504,0.1845972924136048,0.08800755098756567
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[100000,1e+06)",21,16,0.5675675675675675,False,0.5405405405405406,0.49851190476190477,0.2640312230996065,37,0.5675675675675675,0.272134519611044,0.5505952380952381,0.6817432316106407,0.5405405405405406,0.5666666666666667,0.8095238095238095,0.6666666666666666,1.0089986341770265,0.33415596741204007,0.36952278217226203
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[50,100)",8900,6426,0.5807125146809343,True,0.7468354430379747,0.7212662568148358,0.6794627098552791,15326,0.5807125146809343,0.272134519611044,0.8293832114618631,0.8656027256642322,0.7468354430379747,0.7359466065049821,0.8796629213483146,0.8014126317944519,0.5272609710717496,0.17614373746735512,0.09041952695402565
fold_b,20260806,1hop,frozen_pangenomefm,length,"bp[500,1000)",2091,1103,0.6546649968691296,True,0.7952410770194114,0.7232412103332809,0.8324336753350582,3194,0.6546649968691296,0.272134519611044,0.8986339156762588,0.9421334827472039,0.7952410770194114,0.7805544709098009,0.9560019129603061,0.8594153052450559,0.38650756819448123,0.12450218192145013,0.05213030934199339
fold_b,20260806,1hop,frozen_pangenomefm,allele_frequency,"af[0.001,0.01)",6972,4589,0.6030620188565003,True,0.7231208372978116,0.6742832394859768,0.6293904072880794,11561,0.6030620188565003,0.272134519611044,0.7982735036900709,0.8528909764765156,0.7231208372978116,0.7110240626748741,0.9112162937464142,0.7987678380587163,0.5438037584901494,0.18357852573288838,0.06865210913912438
fold_b,20260806,1hop,frozen_pangenomefm,allele_frequency,"af[0.01,0.05)",9521,5284,0.6430935494765282,True,0.7710233029381965,0.7173296492450133,0.7540028590992028,14805,0.6430935494765282,0.272134519611044,0.8543184868605126,0.9122020336021741,0.7710233029381965,0.7761462931267453,0.9049469593530092,0.8356124527203957,0.47702310099883777,0.15789354439044587,0.09344429307438017
fold_b,20260806,1hop,frozen_pangenomefm,allele_frequency,"af[0.05,0.5)",9166,5531,0.6236646934748589,True,0.7958767095325576,0.7546134056540381,0.8037029829831461,14697,0.6236646934748589,0.272134519611044,0.8852058555722249,0.9261265019309914,0.7958767095325576,0.7874324072347567,0.921448832642374,0.8491856022521617,0.4302631403516237,0.14051289201356443,0.08114414934011574
fold_b,20260806,1hop,frozen_pangenomefm,allele_frequency,"af[0.5,1)",1288,866,0.5979572887650882,True,0.8881151346332404,0.8695562520620257,0.9405495391112708,2154,0.5979572887650882,0.272134519611044,0.968336250053792,0.9760983755201302,0.8881151346332404,0.8643006263048016,0.9642857142857143,0.911559633027523,0.259166293392215,0.07413668356128864,0.06977233675915681
fold_b,20260806,1hop,frozen_pangenomefm,carrier_frequency,AC_gt1,19876,11617,0.6311243768456483,True,0.791413965008097,0.7467234120203261,0.7950137123014824,31493,0.6311243768456483,0.272134519611044,0.8798076177664349,0.9243855553871121,0.791413965008097,0.7873957928383223,0.917136244717247,0.8473284216887071,0.4389046516390381,0.14350018579630788,0.08464885061437519
fold_b,20260806,1hop,frozen_pangenomefm,carrier_frequency,singleton_AC1,7071,4653,0.603121801432958,True,0.7216820197884681,0.6729938057581384,0.6255443857796328,11724,0.603121801432958,0.272134519611044,0.7962965394473172,0.8513867303849054,0.7216820197884681,0.7104332449160036,0.9090651958704568,0.7975680873503319,0.5466256941179486,0.1847084868414979,0.07003964158326115
fold_b,20260806,1hop,frozen_pangenomefm,sv_type,DEL,0,16270,0.0,False,0.5364474492931777,,,16270,0.0,0.272134519611044,,,0.5364474492931777,0.0,0.0,0.0,0.4543936959841148,0.14941125218481735,0.2951084125906335
fold_b,20260806,1hop,frozen_pangenomefm,sv_type,INS,26947,0,1.0,False,0.9150183693917691,,,26947,1.0,0.272134519611044,,,0.9150183693917691,1.0,0.9150183693917691,0.9556235950701496,0.476419579108825,0.15785996875221237,0.30239524663223094
fold_b,20260806,1hop,frozen_sequence_fm,complexity,high,17550,10923,0.6163734063849963,True,0.67323429213641,0.5925699946243752,0.5974522382940584,28473,0.6163734063849963,0.2209973802149051,0.765205114903,0.8455719734094054,0.67323429213641,0.6668015211586698,0.9391452991452991,0.7798807608592789,0.5795090717897888,0.19930676332364058,0.09701111293150462
fold_b,20260806,1hop,frozen_sequence_fm,complexity,low,4052,2147,0.6536538151314728,True,0.7541538957896435,0.659757456741908,0.6661648238429126,6199,0.6536538151314728,0.2209973802149051,0.8276403034423019,0.8843774603630801,0.7541538957896435,0.7381311228334589,0.9669299111549852,0.8371794871794872,0.49638915911735965,0.16238944962662089,0.08455878975130168
fold_b,20260806,1hop,frozen_sequence_fm,complexity,medium,5345,3200,0.6255119953188999,True,0.7268578115857226,0.6510513622544434,0.6715050079380166,8545,0.6255119953188999,0.2209973802149051,0.8234615586997194,0.876982565874974,0.7268578115857226,0.7097673122474571,0.9530402245088868,0.8136080498322952,0.511373489981343,0.1692830735591751,0.07426267816085783
fold_b,20260806,1hop,frozen_sequence_fm,start_complexity,high,17550,10923,0.6163734063849963,True,0.67323429213641,0.5925699946243752,0.5974522382940584,28473,0.6163734063849963,0.2209973802149051,0.765205114903,0.8455719734094054,0.67323429213641,0.6668015211586698,0.9391452991452991,0.7798807608592789,0.5795090717897888,0.19930676332364058,0.09701111293150462
fold_b,20260806,1hop,frozen_sequence_fm,start_complexity,low,4052,2147,0.6536538151314728,True,0.7541538957896435,0.659757456741908,0.6661648238429126,6199,0.6536538151314728,0.2209973802149051,0.8276403034423019,0.8843774603630801,0.7541538957896435,0.7381311228334589,0.9669299111549852,0.8371794871794872,0.49638915911735965,0.16238944962662089,0.08455878975130168
fold_b,20260806,1hop,frozen_sequence_fm,start_complexity,medium,5345,3200,0.6255119953188999,True,0.7268578115857226,0.6510513622544434,0.6715050079380166,8545,0.6255119953188999,0.2209973802149051,0.8234615586997194,0.876982565874974,0.7268578115857226,0.7097673122474571,0.9530402245088868,0.8136080498322952,0.511373489981343,0.1692830735591751,0.07426267816085783
fold_b,20260806,1hop,frozen_sequence_fm,length,bp>=1e+06,4,0,1.0,False,1.0,,,4,1.0,0.2209973802149051,,,1.0,1.0,1.0,1.0,1.1755048980895495,0.46277145781723006,0.6562865466397395
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[100,500)",12677,6604,0.6574866448835641,True,0.7374617499092371,0.6386183453324547,0.6857467248758037,19281,0.6574866448835641,0.2209973802149051,0.8205133122376608,0.8923640563808831,0.7374617499092371,0.7302969817939878,0.9524335410586101,0.8267031838411503,0.5285788828628317,0.17730454586739708,0.12539075588426027
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[1000,10000)",2822,1891,0.5987693613409718,True,0.6159558667515384,0.524993712992387,0.6917003623146013,4713,0.5987693613409718,0.2209973802149051,0.8048262668367188,0.8763007394731405,0.6159558667515384,0.6112087912087912,0.9854712969525159,0.7544763971785133,0.5325366212391986,0.1818304064529168,0.0760280952953262
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[10000,100000)",432,230,0.6525679758308157,True,0.6601208459214502,0.5139190821256039,0.44935890788743843,662,0.6525679758308157,0.2209973802149051,0.6711101046698873,0.8086896507766025,0.6601208459214502,0.6589861751152074,0.9930555555555556,0.7922437673130194,0.6091635146526841,0.21345299310314736,0.09168257877412246
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[100000,1e+06)",21,16,0.5675675675675675,False,0.5945945945945946,0.53125,0.3197765659696079,37,0.5675675675675675,0.2209973802149051,0.6636904761904762,0.7058493258246953,0.5945945945945946,0.5833333333333334,1.0,0.7368421052631579,0.6796945534639465,0.24144376253989897,0.17386168647091932
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[50,100)",8900,6426,0.5807125146809343,True,0.6671016573143678,0.6194138629234466,0.5222217781237856,15326,0.5807125146809343,0.2209973802149051,0.7513558244771068,0.7996735708093075,0.6671016573143678,0.652090341182124,0.9148314606741573,0.7614327129898064,0.6104978759927314,0.21051558492485012,0.10687387924837775
fold_b,20260806,1hop,frozen_sequence_fm,length,"bp[500,1000)",2091,1103,0.6546649968691296,True,0.7031934877896056,0.5805439970030867,0.7948933830832069,3194,0.6546649968691296,0.2209973802149051,0.8623347134223303,0.929169505804877,0.7031934877896056,0.6941896024464832,0.9770444763271162,0.8116805721096544,0.45591193541513486,0.14840627376109292,0.05859827050785414
fold_b,20260806,1hop,frozen_sequence_fm,allele_frequency,"af[0.001,0.01)",6972,4589,0.6030620188565003,True,0.655998616036675,0.5803113146793818,0.5228752120977874,11561,0.6030620188565003,0.2209973802149051,0.7377145633869413,0.8106110499365753,0.655998616036675,0.6465694430850544,0.9475043029259896,0.768631101285706,0.5971231409098159,0.20584174278178452,0.06329724977722098
fold_b,20260806,1hop,frozen_sequence_fm,allele_frequency,"af[0.01,0.05)",9521,5284,0.6430935494765282,True,0.7028031070584262,0.6066828070639658,0.6302420291312698,14805,0.6430935494765282,0.2209973802149051,0.7848510853851015,0.8680309950644802,0.7028031070584262,0.6996179932953925,0.9425480516752442,0.8031143726507964,0.5595516819368661,0.1905061466851079,0.10895987385561223
fold_b,20260806,1hop,frozen_sequence_fm,allele_frequency,"af[0.05,0.5)",9166,5531,0.6236646934748589,True,0.706334626114173,0.6279756458085431,0.6699140185279657,14697,0.6236646934748589,0.2209973802149051,0.8090167048062231,0.8757769909830699,0.706334626114173,0.6944667201283079,0.9447959851625573,0.8005176557589203,0.5369284735972458,0.18099204948105388,0.09850796627275633
fold_b,20260806,1hop,frozen_sequence_fm,allele_frequency,"af[0.5,1)",1288,866,0.5979572887650882,True,0.7822655524605385,0.7356465078249393,0.8188027883977749,2154,0.5979572887650882,0.2209973802149051,0.913195888858606,0.9271509817792354,0.7822655524605385,0.7424511545293073,0.9736024844720497,0.8424588511924757,0.40316787870814136,0.12433495483579893,0.09708736465737149
fold_b,20260806,1hop,frozen_sequence_fm,carrier_frequency,AC_gt1,19876,11617,0.6311243768456483,True,0.7104435906391897,0.6267942373818649,0.6656168428939762,31493,0.6311243768456483,0.2209973802149051,0.807772641180172,0.8766542045501959,0.7104435906391897,0.7003986735720407,0.9457637351579795,0.8047950337150808,0.5372804312421221,0.18110340576797268,0.10127970622550964
fold_b,20260806,1hop,frozen_sequence_fm,carrier_frequency,singleton_AC1,7071,4653,0.603121801432958,True,0.6551518253155919,0.5793289323606442,0.518956545330269,11724,0.603121801432958,0.2209973802149051,0.7353759933896964,0.8090843402782106,0.6551518253155919,0.6460825935932073,0.9469664828171405,0.7681101233151706,0.5993340198926639,0.2068021132771945,0.06424788906179829
fold_b,20260806,1hop,frozen_sequence_fm,sv_type,DEL,0,16270,0.0,False,0.2803318992009834,,,16270,0.0,0.2209973802149051,,,0.2803318992009834,0.0,0.0,0.0,0.5493810954951132,0.18402730585552296,0.37348145264737725
fold_b,20260806,1hop,frozen_sequence_fm,sv_type,INS,26947,0,1.0,False,0.9460793409284892,,,26947,1.0,0.2209973802149051,,,0.9460793409284892,1.0,0.9460793409284892,0.9722926717644591,0.5569723622898376,0.19051891741727223,0.37078614369686785
