closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_a,42,low,coordinate_plus_frozen_sequence_fm,178185,0.015568089345343324,0.03826598994181221,0.5859682241715252,0.023056851724132518
strict,fold_a,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178185,0.015568089345343324,0.03318157904855017,0.558620703913438,0.017892034494791726
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm,240906,0.020991590080778395,0.026172366939908688,0.5325194323409501,0.0052918614453554705
strict,fold_a,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,240906,0.020991590080778395,0.02747094566759499,0.5189881691923197,0.006618283889258121
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
1hop,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08202598363606742,0.6067775065165204,0.05814462543923835
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
1hop,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.03372656684171976,0.5735256367981384,0.018033460636218874
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
1hop,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.16596629371088034,0.7009797828949416,0.13731739531993187
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
strict,fold_b,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08703026139803388,0.5961799375779433,0.06327909092724016
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
strict,fold_b,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.03472308236134731,0.5738239265559528,0.019046160419377116
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.15984729138113649,0.6861488392837909,0.13098820642976852
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08480296633995305,0.6005962326669053,0.060993852147284984
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.03170143381572404,0.5605695730513934,0.015975437719466926
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.16996995824215164,0.7107456043868111,0.14145858496257804
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08126901919065661,0.5856237330155469,0.057367968345952036
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.025229693100800137,0.5644206348043351,0.009398590405428724
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.20813990198662152,0.7124625524814047,0.18093965897873562
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08062838943909954,0.5833346354242456,0.056710672427057164
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.029912859217057997,0.5562057941298175,0.014157815141036412
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.16527322941728267,0.6986212102947789,0.1366005244003238
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,416909,0.025355653152126723,0.08488372811855179,0.5850818243357983,0.06107671496679441
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,416909,0.025355653152126723,0.08385209171524287,0.5857407591638126,0.06001824024558419
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,164317,0.015981304429852055,0.03258702331686168,0.5574010468935644,0.01687540995081211
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,164317,0.015981304429852055,0.027602171030000608,0.559435381204838,0.01180959940340903
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,221596,0.03320908319644759,0.15749443374081085,0.6766862063435464,0.12855452857923105
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,221596,0.03320908319644759,0.17047655567660716,0.7091779874272801,0.14198258392207436
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
