context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,frozen_pangenomefm,auroc,0.5761284082542398,0.03294900345830395,0.5510806448684399,0.6009138840501762,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.539989341450823,0.022525272000796123,0.5246401253154481,0.5569628494681483,15,5,0
strict,frozen_pangenomefm,f1,0.0767687786978211,0.018464289198132117,0.06108183421251073,0.0897331706842555,15,5,0
strict,frozen_pangenomefm,precision,0.06184312916577635,0.02484121575547722,0.043283982963688766,0.08020226110069666,15,5,0
strict,frozen_pangenomefm,recall,0.16332646425516195,0.09398711719976123,0.10764979270759881,0.23064098162857413,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.019758841775358672,0.007933074834870513,0.01359968028817481,0.026110829139382057,15,5,0
strict,frozen_sequence_fm,auprc,0.05002733184859029,0.024084444521431565,0.03569503687149687,0.07372028045033895,15,5,0
strict,frozen_sequence_fm,auroc,0.5804283600657505,0.03164745729480123,0.5532685577139345,0.603458598835169,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5462229963873088,0.03824869724844692,0.5138712627823118,0.5785747299923057,15,5,0
strict,frozen_sequence_fm,f1,0.06418698034962017,0.02143752875767285,0.048576873629222875,0.08454122486242434,15,5,0
strict,frozen_sequence_fm,precision,0.04792820243211997,0.014990830715179133,0.03540129413725453,0.06009617634537998,15,5,0
strict,frozen_sequence_fm,recall,0.24144114315290055,0.25388643199659305,0.06664003381833251,0.48637469643359865,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.027443231340424937,0.023451528153091965,0.01302216859811056,0.050568740163522266,15,5,0
strict,sequence_kmer,auprc,0.042982660047106845,0.012447840565969285,0.032854735988012904,0.05400340207037037,15,5,0
strict,sequence_kmer,auroc,0.5417804882101787,0.04555215552809047,0.5030951294911586,0.5804658469291988,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5327144226048276,0.026510673667169287,0.5116655430697823,0.5565773630127132,15,5,0
strict,sequence_kmer,f1,0.05505640491047993,0.02704837831347025,0.035651252809158,0.07952292767126722,15,5,0
strict,sequence_kmer,precision,0.06055826023223298,0.0321042855823144,0.037062602735550426,0.09080706003483867,15,5,0
strict,sequence_kmer,recall,0.15506736607125168,0.14200517924778713,0.0407658620946666,0.28246445393835234,15,5,0
strict,sequence_kmer,normalized_ap,0.02019507932971696,0.0133111547791109,0.0093170136578896,0.031226674146889916,15,5,0
