feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.6126024869205267,0.6568360748291667,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.6568360748291667,0.5515871016616061,0.0403095541769153,0.8557002673070743,0.0441189134366059,0.224314068884997,0.0737352981154402,0.671488248595517,0.230873902309878,0.4214189172540759,p2,h3k27ac,fold_b,42,1hop,1hop,0.5483027956030245,448790,0.0256046794930881,0.015091282125798
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.5463200739819838,0.924735361534196,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.924735361534196,0.6162271111964371,0.0952335354926111,0.9629120776461032,0.2290282758215272,0.1895310371667639,0.2074160832645673,0.6177355166562952,0.195090941812379,0.3494130492191614,p2,h3k27ac,fold_b,42,1hop,1hop,0.586382820115086,448790,0.0256046794930881,0.071458528724563
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,0.5904482207236253,0.6546512295704533,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.6546512295704533,0.5554109183410427,0.0401618835993227,0.8481120347972527,0.0447348331761641,0.2423136797042226,0.0755263417259914,0.6695507979019798,0.2285882011400731,0.4150320179589323,p2,h3k27ac,fold_b,42,1hop,1hop,0.5531722923963865,448790,0.0256046794930881,0.0149397311336239
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.5861558401015309,0.9307829774272072,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.9307829774272072,0.6228094319228782,0.090864767225883,0.9624150808024692,0.2211850649350649,0.1855905818252578,0.2018304941276055,0.6259566988005895,0.2013119743417968,0.3588045615163835,p2,h3k27ac,fold_b,42,1hop,1hop,0.5842093367742668,448790,0.0256046794930881,0.066974960120749
coordinate,"reference coordinate, node length, and constant orientation",0.3113779837107101,0.5126670186858717,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.5126670186858717,0.5396316638301678,0.0424558654127382,0.6358296110470316,0.0286708145188699,0.4021696828176688,0.0535257593121354,0.7135006004635515,0.2543027409701746,0.4634598966186929,p2,h3k27ac,fold_b,42,strict,strict,0.5220696470887438,448790,0.0256046794930881,0.0172939930693463
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.3623397492685232,0.702827537052838,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.702827537052838,0.5948431824400657,0.0611855180961818,0.890873693047774,0.0648904001142071,0.2432379840435882,0.1024495691995615,0.6368206154799019,0.2145902804047903,0.3936989128115665,p2,h3k27ac,fold_b,42,strict,strict,0.575564964363683,448790,0.0256046794930881,0.0365158143253227
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.5536688107882125,0.6747802485665061,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.6747802485665061,0.6173621790136271,0.095853019220773,0.8662256390582221,0.0615463844654704,0.2965071025491341,0.1019341567227207,0.6175552842678966,0.1954265436683339,0.3507858739246693,p2,h3k27ac,fold_b,42,strict,strict,0.5888517621133355,448790,0.0256046794930881,0.0720942909404977
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.5515771459998254,0.5853359149347633,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.5853359149347633,0.6243979586422973,0.0527056400283405,0.7954216501291693,0.0476172485013349,0.3678731270675228,0.0843201534310117,0.6538751846190155,0.2227210086322996,0.4101000995455568,p2,h3k27ac,fold_b,42,strict,strict,0.5872648431726566,448790,0.0256046794930881,0.0278131062053475
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.5463200739819838,0.924735361534196,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.924735361534196,0.6162271111964371,0.0952335354926111,0.9629120776461032,0.2290282758215272,0.1895310371667639,0.2074160832645673,0.6177355166562952,0.195090941812379,0.3494130492191614,p2,h3k27ac,fold_b,42,strict,strict,0.586382820115086,448790,0.0256046794930881,0.071458528724563
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,0.5439547713411869,0.5466830475792926,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.5466830475792926,0.6207138804070483,0.0504575940964105,0.749600783237131,0.0471539982535556,0.457092819614711,0.0854889044573237,0.6577001101141331,0.2234204524954685,0.407480819467293,p2,h3k27ac,fold_b,42,strict,strict,0.6071899914023628,448790,0.0256046794930881,0.0255059872315408
