feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
coordinate,"reference coordinate, node length, and constant orientation",1.157494788763147,0.5554923885183268,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.5554923885183268,0.564626179828955,0.05099102707009154,0.9414265734265734,0.09285492710164409,0.0818521556831647,0.0870070729580467,0.6902978094911097,0.24855602434347523,0.4640583064496881,p2,ctcf,fold_a,42,strict,strict,0.5268115462934404,606910,0.034097902097902096,0.017489479533050665
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.6691815435755274,0.8056978217379208,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.8056978217379208,0.5191341334983615,0.042972468025158625,0.9528344988344989,0.08718703976435935,0.0404703308722997,0.05528060509851527,0.6379515360888456,0.2178264457807276,0.41311716985118196,p2,ctcf,fold_a,42,strict,strict,0.5127563782594101,606910,0.034097902097902096,0.009187852419548259
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,1.0118949795139487,0.8668293043844975,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.8668293043844975,0.5583290407588033,0.061443420821780406,0.9590738150738151,0.11442611442611443,0.029714702397229058,0.047178002894356,0.6066704545528561,0.20600644717270797,0.39053355272524226,p2,ctcf,fold_a,42,strict,strict,0.5107981966225331,606910,0.034097902097902096,0.02831085964433841
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.1406973764373471,0.727576957235411,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.727576957235411,0.5799174114059951,0.05684024811549681,0.9558865578865579,0.1423021423021423,0.05842676146203628,0.08284061904300345,0.6554628588387418,0.23091697080682771,0.43822724835928056,p2,ctcf,fold_a,42,strict,strict,0.5229975489019691,606910,0.034097902097902096,0.023545187516405868
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,1.015189012042084,0.8445063053108977,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.8445063053108977,0.5597260184895213,0.06196421346109518,0.9562082362082363,0.18225346373268134,0.08153313280466686,0.11266452547389634,0.6072143907113584,0.20617057897975238,0.3905471996687524,p2,ctcf,fold_a,42,strict,strict,0.5343094055259551,606910,0.034097902097902096,0.0288500371038821
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,1.145785327070735,0.7189603583135034,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.7189603583135034,0.5777531443093952,0.0558954223135867,0.9536130536130536,0.12514220705346984,0.060158599945310365,0.08125577100646353,0.6555751309631622,0.23098425720834348,0.4384164806053555,p2,ctcf,fold_a,42,strict,strict,0.5226560184768012,606910,0.034097902097902096,0.02256700783964335
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",1.0354101151156372,0.8435257085700424,1140605,606910,643500,all_test_chromosomes,all,643500,0.034097902097902096,0.8435257085700424,0.5610724540882643,0.07143003182064508,0.9567334887334887,0.18596976793698106,0.0796189955336797,0.11150114883839674,0.6044423463890196,0.20502501803822898,0.38837961339300375,p2,ctcf,fold_a,42,strict,strict,0.5336580203504121,606910,0.034097902097902096,0.038650014120299496
